Lithiation,OCV
0.001,11.516156958937254
0.02136734693877551,10.576345628689632
0.04173469387755102,9.739360160595178
0.06210204081632653,8.996113940850245
0.08246938775510204,8.33808186691265
0.10283673469387755,7.757282469219321
0.12320408163265306,7.24626003290402
0.14357142857142857,6.798066719515083
0.16393877551020408,6.406244688733027
0.1843061224489796,6.064808220088294
0.2046734693877551,5.768225834678946
0.2250408163265306,5.511402416888346
0.24540816326530612,5.289661336102878
0.26577551020408163,5.098726568429603
0.28614285714285714,4.934704818413971
0.30651020408163265,4.794067640757549
0.32687755102040816,4.673633562035644
0.3472448979591837,4.5705502024150775
0.3676122448979592,4.482276397371808
0.3879795918367347,4.406564319408686
0.4083469387755102,4.341441599773104
0.4287142857142857,4.285193450174722
0.4490816326530612,4.236344784503144
0.46944897959183673,4.1936423405456225
0.48981632653061224,4.156036801704736
0.5101836734693878,4.122664918716112
0.5305510204081633,4.092831631366098
0.5509183673469388,4.065992190209469
0.5712857142857143,4.041734278287113
0.5916530612244898,4.019760132843734
0.6120204081632653,3.9998686670455412
0.6323877551020408,3.981937591697947
0.6527551020408163,3.9659055369632608
0.6731224489795918,3.95175417407838
0.6934897959183673,3.9394903370724927
0.7138571428571429,3.929128144484766
0.7342244897959184,3.9206711210820377
0.7545918367346939,3.9140943195765217
0.7749591836734694,3.909326442343493
0.7953265306122449,3.9062319631389744
0.8156938775510204,3.90459324881719
0.8360612244897959,3.904092681044312
0.8564285714285714,3.9042947779546253
0.8767959183673469,3.9046283149707954
0.8971632653061224,3.90436843422577
0.917530612244898,3.902618607546461
0.9378979591836735,3.898290816892778
0.958265306122449,3.890064374058495
0.9786326530612245,3.875971876571486
0.999,3.291769907989855
