Lithiation,OCV
1.0,0.03205
0.9980999999999983,0.0323497524246363
0.9999000000000003,0.0323499686590185
0.9981999999999981,0.0323499989862117
0.9998000000000007,0.0323499999988776
0.9982999999999976,0.0323499999999738
0.9996000000000014,0.03235
0.9983999999999972,0.03235
0.998499999999997,0.03235
0.9985999999999965,0.03235
0.998699999999996,0.03235
0.9987999999999957,0.03235
0.9990000000000037,0.03235
0.9991000000000034,0.03235
0.999200000000003,0.03235
0.9993000000000025,0.03235
0.9994000000000023,0.03235
0.9995000000000018,0.03235
0.9988999999999953,0.03235
0.9997000000000011,0.0323500000000012
0.9977999999999995,0.0325717841915234
0.9953999999999998,0.0325990344784534
0.9966000000000041,0.0326455895645841
0.9967000000000037,0.0326492118271863
0.9947000000000025,0.0326496750587286
0.9964999999999957,0.0326499964729148
0.9974000000000011,0.0326499997953463
0.9968000000000034,0.0326499999277939
0.9949000000000018,0.0326499999968892
0.9973000000000014,0.0326499999999638
0.9957999999999984,0.0326499999999805
0.9960999999999972,0.03265
0.9961999999999969,0.03265
0.995899999999998,0.03265
0.9959999999999976,0.03265
0.9971000000000022,0.03265
0.9972000000000018,0.03265
0.9970000000000026,0.03265
0.9962999999999964,0.0326500000000001
0.996900000000003,0.0326500000000287
0.9963999999999961,0.0326500000000554
0.9956999999999987,0.0326500002099144
0.9948000000000022,0.0326500002908258
0.9950000000000013,0.0326500401980515
0.9955999999999992,0.0326506628835132
0.9975000000000006,0.0326507348791286
0.9945000000000034,0.0326522783402698
0.9946000000000029,0.0326576618987283
0.9976999999999999,0.0326594222542142
0.9978999999999992,0.0326595390081968
0.9976000000000004,0.0326600921343197
0.9979999999999988,0.0326811287546411
0.9952000000000006,0.0326868206077938
0.9953000000000002,0.0329003312453201
0.9921000000000036,0.0329090890880497
0.990999999999999,0.0329096953466652
0.9907999999999998,0.0329188274261023
0.9954999999999995,0.0329230531445591
0.9951000000000011,0.0329321521900575
0.9905000000000009,0.032934192129982
0.9912999999999978,0.0329480971773276
0.9943000000000041,0.0329491703629961
0.9906000000000006,0.0329497650973177
0.9922000000000033,0.0329498850781751
0.9914999999999972,0.0329499187600753
0.9908999999999994,0.0329499596053261
0.992000000000004,0.0329499951230823
0.9910999999999986,0.0329499976163578
0.9911999999999983,0.0329499991634373
0.9923000000000028,0.0329499999363555
0.9925000000000022,0.03295
0.9926000000000017,0.03295
0.9929000000000006,0.03295
0.992800000000001,0.03295
0.9939999999999964,0.03295
0.9938999999999968,0.03295
0.9937999999999971,0.03295
0.9936999999999976,0.03295
0.9935999999999978,0.03295
0.9934999999999983,0.03295
0.9927000000000014,0.03295
0.9933999999999987,0.03295
0.9932999999999992,0.03295
0.9931999999999994,0.03295
0.9930999999999999,0.03295
0.9930000000000002,0.03295
0.9917999999999959,0.0329500000000002
0.9924000000000025,0.0329500000000024
0.9916999999999964,0.0329500000000039
0.994099999999996,0.0329500000000719
0.9918999999999957,0.0329500000014571
0.9915999999999968,0.0329500000197679
0.9941999999999956,0.0329500010771327
0.9907000000000001,0.0329506319236475
0.9903000000000017,0.0329519026775555
0.9944000000000036,0.0329526454722303
0.9904000000000013,0.0330548725320075
0.9913999999999975,0.0330595071036657
0.9902000000000021,0.0331642556575847
0.9883000000000005,0.0331872504357812
0.9890999999999975,0.0332085706939483
0.9884000000000002,0.0332478993975228
0.9900000000000029,0.0332499999788743
0.9894999999999959,0.0332499999955987
0.9899000000000033,0.0332499999999962
0.9895999999999956,0.0332499999999994
0.9898000000000036,0.03325
