Lithiation,OCV
0.0,0.8742857142857146
0.030716723549488067,0.3531428571428574
0.06655290102389078,0.21942857142857172
0.09726962457337884,0.20914285714285752
0.1279863481228669,0.1851428571428575
0.15529010238907848,0.17485714285714327
0.18941979522184293,0.1474285714285717
0.2150170648464164,0.13714285714285745
0.24573378839590446,0.12685714285714322
0.27474402730375425,0.12685714285714322
0.3037542662116042,0.12342857142857168
0.33447098976109224,0.12342857142857168
0.3634812286689421,0.12342857142857168
0.39590443686006827,0.12342857142857168
0.4249146757679181,0.12342857142857168
0.45392491467576795,0.12342857142857168
0.4863481228668942,0.10971428571428588
0.5187713310580205,0.10971428571428588
0.5511945392491467,0.10971428571428588
0.5802047781569967,0.09942857142857164
0.6092150170648466,0.08914285714285741
0.6365187713310582,0.08914285714285741
0.6689419795221844,0.08914285714285741
0.6996587030716724,0.08571428571428585
0.7286689419795224,0.08571428571428585
0.7576791808873723,0.08571428571428585
0.7883959044368601,0.08571428571428585
0.8174061433447101,0.07542857142857162
0.8464163822525598,0.07542857142857162
0.8771331058020481,0.07542857142857162
0.9061433447098975,0.07542857142857162
0.9368600682593858,0.07200000000000051
0.9658703071672357,0.07200000000000051
1.0017064846416384,0.05485714285714316
