Lithiation,OCV
0.0018939389999999999,1.404395604
0.005681818000000001,0.96043956
0.045454545,0.254945055
0.058080808,0.224175824
0.090277778,0.217582418
0.141414141,0.195604396
0.1875,0.16043956
0.23547979800000002,0.134065934
0.28345959600000004,0.131868132
0.33270202,0.131868132
0.379419192,0.12967033
0.426136364,0.12967033
0.474747475,0.12087912099999999
0.5233585860000001,0.096703297
0.568813131,0.094505495
0.617424242,0.092307692
0.666035354,0.092307692
0.7133838379999999,0.092307692
0.76010101,0.092307692
0.8087121209999999,0.092307692
0.8560606059999999,0.092307692
0.905934343,0.09010989
0.952651515,0.083516484
0.999368687,0.015384615
