,RMSE,Fullcell,Halfcell Anode,Halfcell Cathode,Solution
20,158.84161789880957,NMC,"Graphite, Birkl2015","NMC, Smith2006",[-2.71050543e-20  7.00000000e-01  7.25679148e-03  7.00000000e-01]
21,164.2196004778805,NMC,"Graphite, Birkl2015","NMC111, Ko2019",[-6.9388939e-18  1.0000000e+00  4.0000000e-01  1.0000000e+00]
22,166.63086173484345,NMC,"Graphite, Birkl2015","NMC111, Schmalstieg2018",[-3.13918996e-17  1.00000000e+00  4.00000000e-01  1.00000000e+00]
23,309.7456544689956,NMC,"Graphite, Birkl2015","NMC111, Wu2012",[0.2 1.  0.4 1. ]
24,84.87071301310255,NMC,"Graphite, Birkl2015","NMC523, Verma2017",[-6.77626358e-21  7.00000000e-01  2.10685854e-01  9.07471895e-01]
25,42.072961746160196,NMC,"Graphite, Birkl2015","NMC622, Chaouachi2021",[6.55440571e-35 7.74762994e-01 2.93451782e-01 1.00000000e+00]
26,186.8012401799797,NMC,"Graphite, Birkl2015","NMC622, Gao2018",[0.00508281 1.         0.4        1.        ]
27,15.685886116588915,NMC,"Graphite, Birkl2015","NMC811, Chen2020",[1.45938830e-04 7.84637570e-01 2.55416477e-01 9.40718544e-01]
28,53.310359236851056,NMC,"Graphite, Birkl2015","NMC811, Chen2020low",[0.00545242 0.7339482  0.20109616 0.99556619]
29,59.27659453694373,NMC,"Graphite, Birkl2015","NMC811, Sturm2019",[-6.80816007e-18  1.00000000e+00  4.00000000e-01  1.00000000e+00]
30,85.29154541898477,NMC,"Graphite, Chaouachi2021","LCO, Doyle2003",[-1.61886281e-22  7.00000000e-01  1.95982782e-01  7.94647443e-01]
31,80.87677437290156,NMC,"Graphite, Chaouachi2021","LCO, Kumaresan2008",[ 7.60627298e-03  1.00000000e+00 -1.07585681e-21  1.00000000e+00]
32,94.85777547330028,NMC,"Graphite, Chaouachi2021","LCO, Tang2019",[0.         0.7        0.32539297 1.        ]
33,158.11778793336853,NMC,"Graphite, Chaouachi2021","LFP, Farkhondeh2014",[-3.38813179e-20  7.00000000e-01  6.45784662e-03  7.00000000e-01]
34,158.11778793336853,NMC,"Graphite, Chaouachi2021","LFP, Kaputt",[-3.38813179e-20  7.00000000e-01  6.45784662e-03  7.00000000e-01]
35,192.85218352987798,NMC,"Graphite, Chaouachi2021","LFP, Kashkooli2016",[-9.19436011e-19  7.00000000e-01 -9.19436011e-19  7.00000000e-01]
36,565.5396988328345,NMC,"Graphite, Chaouachi2021","LFP, Prada2012",[0.2 1.  0.4 1. ]
37,158.11778793336853,NMC,"Graphite, Chaouachi2021","LFP, Thorat2011",[-3.38813179e-20  7.00000000e-01  6.45784662e-03  7.00000000e-01]
38,55.95295588128081,NMC,"Graphite, Chaouachi2021","LMO, Das2004",[0.00493063 1.         0.05592043 1.        ]
39,85.29204919815133,NMC,"Graphite, Chaouachi2021","LMO, Doyle1996",[-5.92886392e-21  7.00000000e-01  1.75585800e-01  7.08905801e-01]
40,103.31216410920455,NMC,"Graphite, Chaouachi2021","NCA, Abraham2008",[0.01677617 0.7        0.08710869 0.7       ]
41,79.24417724027042,NMC,"Graphite, Chaouachi2021","NCA, Albertus2009",[-3.01465936e-17  1.00000000e+00  4.00000000e-01  1.00000000e+00]
42,94.38337639553602,NMC,"Graphite, Chaouachi2021","NCA, Dees2008",[-2.71050543e-24  7.00000000e-01  7.03593750e-03  7.00000000e-01]
43,143.08959157499714,NMC,"Graphite, Chaouachi2021","NCA, Hust2019",[0.00344612 0.99869579 0.4        0.99870147]
44,164.73823792892796,NMC,"Graphite, Chaouachi2021","NCA, Kim2011",[-4.52369867e-19  7.00000000e-01 -1.84014865e-18  7.00000000e-01]
45,46.79089997397544,NMC,"Graphite, Chaouachi2021","NCO46, Ecker2015",[0.00367892 0.97722314 0.10169977 0.8524762 ]
46,53.31197875424675,NMC,"Graphite, Chaouachi2021","NMC, Birkl2015",[0.0033647  0.98362101 0.07039509 1.        ]
47,123.38393191748966,NMC,"Graphite, Chaouachi2021","NMC, Dufour2018",[-5.87854418e-18  1.00000000e+00  4.00000000e-01  1.00000000e+00]
48,52.18218890571297,NMC,"Graphite, Chaouachi2021","NMC, Liebig2019",[0.         0.77461529 0.4        1.        ]
49,158.11778793336853,NMC,"Graphite, Chaouachi2021","NMC, Smith2006",[-3.38813179e-20  7.00000000e-01  6.45784662e-03  7.00000000e-01]
50,168.6590071851089,NMC,"Graphite, Chaouachi2021","NMC111, Ko2019",[-3.01804674e-18  1.00000000e+00  4.00000000e-01  1.00000000e+00]
51,170.8499453415698,NMC,"Graphite, Chaouachi2021","NMC111, Schmalstieg2018",[-5.55111512e-17  1.00000000e+00  4.00000000e-01  1.00000000e+00]
52,313.73353368386495,NMC,"Graphite, Chaouachi2021","NMC111, Wu2012",[0.2     1.      0.4     1.00005]
53,90.43392434593014,NMC,"Graphite, Chaouachi2021","NMC523, Verma2017",[-4.51323148e-20  7.00000000e-01 -4.51323148e-20  9.33256628e-01]
54,42.96163500532239,NMC,"Graphite, Chaouachi2021","NMC622, Chaouachi2021",[-9.70781878e-34  7.00000000e-01  3.16037200e-01  1.00000000e+00]
55,189.70645588136563,NMC,"Graphite, Chaouachi2021","NMC622, Gao2018",[0.00400625 1.         0.4        1.        ]
56,17.488579961113555,NMC,"Graphite, Chaouachi2021","NMC811, Chen2020",[1.60094159e-04 8.16236722e-01 2.52540219e-01 9.41420914e-01]
57,47.373553416765645,NMC,"Graphite, Chaouachi2021","NMC811, Chen2020low",[0.00327    0.99370378 0.17522069 0.97501438]
58,63.2082804865864,NMC,"Graphite, Chaouachi2021","NMC811, Sturm2019",[2.08166817e-18 1.00000000e+00 4.00000000e-01 1.00000000e+00]
59,107.2149817356684,NMC,"Graphite, Dufour2018","LCO, Doyle2003",[-8.21830981e-22  7.00000000e-01  8.27905349e-22  8.42803043e-01]
60,114.96450776810909,NMC,"Graphite, Dufour2018","LCO, Jiang2016",[-9.76645853e-23  9.79148047e-01 -9.76645853e-23  1.00000000e+00]
61,91.0280911371226,NMC,"Graphite, Dufour2018","LCO, Kumaresan2008",[ 8.67361738e-18  1.00000000e+00 -1.73472348e-18  1.00000000e+00]
62,135.37478783022672,NMC,"Graphite, Dufour2018","LCO, Tang2019",[-1.06910588e-50  7.00000000e-01  3.82321875e-01  1.00000000e+00]
63,150.63024860336037,NMC,"Graphite, Dufour2018","LFP, Farkhondeh2014",[2.77555756e-17 7.00000000e-01 1.73472348e-18 7.00000000e-01]
64,150.63024860336037,NMC,"Graphite, Dufour2018","LFP, Kaputt",[2.77555756e-17 7.00000000e-01 1.73472348e-18 7.00000000e-01]
65,194.22860691791573,NMC,"Graphite, Dufour2018","LFP, Kashkooli2016",[ 8.32667268e-17  7.00000000e-01 -1.73472348e-18  7.00000000e-01]
66,594.9581186755589,NMC,"Graphite, Dufour2018","LFP, Prada2012",[0.2 1.  0.4 1. ]
67,150.63024860336037,NMC,"Graphite, Dufour2018","LFP, Thorat2011",[2.77555756e-17 7.00000000e-01 1.73472348e-18 7.00000000e-01]
68,92.69877521852699,NMC,"Graphite, Dufour2018","LMO, Albertus2009",[ 1.04656250e-02  1.00000000e+00 -3.88264386e-32  1.00000000e+00]
69,77.9933884135688,NMC,"Graphite, Dufour2018","LMO, Das2004",[-4.86598238e-36  1.00000000e+00  4.25986554e-02  1.00000000e+00]
70,106.264665961689,NMC,"Graphite, Dufour2018","LMO, Doyle1996",[-4.51462662e-20  7.00000000e-01 -4.51462557e-20  7.52068403e-01]
71,74.54787779446247,NMC,"Graphite, Dufour2018","NCA, Abraham2008",[-9.62212286e-35  7.00000000e-01  9.49655119e-02  7.00000000e-01]
72,119.14606221754036,NMC,"Graphite, Dufour2018","NCA, Albertus2009",[3.59955121e-17 1.00000000e+00 4.00000000e-01 1.00000000e+00]
73,121.7220171744195,NMC,"Graphite, Dufour2018","NCA, Dees2008",[0.         0.7        0.09169687 0.7       ]
74,175.43651897632563,NMC,"Graphite, Dufour2018","NCA, Hust2019",[-3.76158192e-37  9.96154303e-01  4.00000000e-01  9.99209362e-01]
75,170.70062342417162,NMC,"Graphite, Dufour2018","NCA, Kim2011",[-2.77555756e-17  7.00000000e-01 -1.73472348e-18  7.00000000e-01]
76,72.42762807793461,NMC,"Graphite, Dufour2018","NCO46, Ecker2015",[-4.33680869e-23  9.85837848e-01  9.70795323e-02  8.81684713e-01]
77,82.87745414421394,NMC,"Graphite, Dufour2018","NMC, Birkl2015",[0.         0.99343076 0.07350695 1.        ]
78,161.1634366343307,NMC,"Graphite, Dufour2018","NMC, Dufour2018",[0.  1.  0.4 1. ]
79,120.79949319014138,NMC,"Graphite, Dufour2018","NMC, Ferraro2020",[-2.64697796e-23  9.93956924e-01 -2.87355886e-23  1.00000000e+00]
80,97.16349265776171,NMC,"Graphite, Dufour2018","NMC, Liebig2019",[-2.16840434e-17  1.00000000e+00  4.00000000e-01  1.00000000e+00]
81,150.63024860336037,NMC,"Graphite, Dufour2018","NMC, Smith2006",[2.77555756e-17 7.00000000e-01 1.73472348e-18 7.00000000e-01]
82,203.6159875724355,NMC,"Graphite, Dufour2018","NMC111, Ko2019",[5.55111512e-17 1.00000000e+00 4.00000000e-01 1.00000000e+00]
83,206.051796987859,NMC,"Graphite, Dufour2018","NMC111, Schmalstieg2018",[-1.03649728e-16  1.00000000e+00  4.00000000e-01  1.00000000e+00]
84,341.61695676072304,NMC,"Graphite, Dufour2018","NMC111, Wu2012",[0.2 1.  0.4 1. ]
85,119.47023185026082,NMC,"Graphite, Dufour2018","NMC523, Verma2017",[-2.38398861e-21  7.00000000e-01  2.54523732e-01  9.35275240e-01]
86,86.8679662790951,NMC,"Graphite, Dufour2018","NMC622, Chaouachi2021",[-1.35525272e-20  1.00000000e+00  2.87116797e-01  1.00000000e+00]
87,221.35796917370072,NMC,"Graphite, Dufour2018","NMC622, Gao2018",[1.38777878e-17 1.00000000e+00 4.00000000e-01 1.00000000e+00]
88,64.99777783417842,NMC,"Graphite, Dufour2018","NMC811, Chen2020low",[-8.47032947e-22  9.93817123e-01  1.98376624e-01  1.00000000e+00]
89,104.88097571996892,NMC,"Graphite, Dufour2018","NMC811, Sturm2019",[3.2959746e-17 1.0000000e+00 4.0000000e-01 1.0000000e+00]
90,83.41867671169605,NMC,"Graphite, Ecker2015","LCO, Doyle2003",[0.00160459 0.9813603  0.02037171 0.80339212]
91,84.52661310553025,NMC,"Graphite, Ecker2015","LCO, Jiang2016",[0.00184193 0.97302192 0.01728507 0.99047207]
92,75.20265254804582,NMC,"Graphite, Ecker2015","LCO, Kumaresan2008",[0.0170028  0.9453652  0.00840829 1.        ]
93,77.92531308300936,NMC,"Graphite, Ecker2015","LCO, Tang2019",[0.00136507 0.7        0.39414742 1.        ]
94,148.9770601484453,NMC,"Graphite, Ecker2015","LFP, Farkhondeh2014",[0.00153597 0.7        0.02116095 0.7       ]
95,148.9770601484453,NMC,"Graphite, Ecker2015","LFP, Kaputt",[0.00153597 0.7        0.02116095 0.7       ]
96,180.02990071373583,NMC,"Graphite, Ecker2015","LFP, Kashkooli2016",[ 1.62513416e-03  7.00000000e-01 -5.41910497e-20  7.00000000e-01]
97,569.54334553278,NMC,"Graphite, Ecker2015","LFP, Prada2012",[0.2 1.  0.4 1. ]
98,148.9770601484453,NMC,"Graphite, Ecker2015","LFP, Thorat2011",[0.00153597 0.7        0.02116095 0.7       ]
99,78.00330225501975,NMC,"Graphite, Ecker2015","LMO, Albertus2009",[0.01444556 0.92179537 0.01282873 1.        ]
100,71.54041440362722,NMC,"Graphite, Ecker2015","LMO, Das2004",[0.15693755 1.         0.00641336 1.        ]
101,83.89825295689351,NMC,"Graphite, Ecker2015","LMO, Doyle1996",[0.00189926 0.96666618 0.01605072 0.72915727]
102,92.14959781655521,NMC,"Graphite, Ecker2015","NCA, Abraham2008",[0.03685099 0.7        0.0907392  0.7       ]
103,80.95345375084906,NMC,"Graphite, Ecker2015","NCA, Albertus2009",[0.00400625 1.         0.4        1.        ]
104,73.55652974636766,NMC,"Graphite, Ecker2015","NCA, Dees2008",[0.00155284 0.7        0.06138597 0.7       ]
105,160.51090542528732,NMC,"Graphite, Ecker2015","NCA, Hust2019",[0.2        1.         0.4        0.99863516]
106,153.19945418300696,NMC,"Graphite, Ecker2015","NCA, Kim2011",[ 1.90898438e-03  7.00000000e-01 -1.00889377e-20  7.00000000e-01]
107,46.93905203337331,NMC,"Graphite, Ecker2015","NCO46, Ecker2015",[0.00921561 0.99201292 0.13813736 0.84670498]
108,54.34002140991969,NMC,"Graphite, Ecker2015","NMC, Birkl2015",[0.00930593 1.         0.1057939  1.        ]
109,124.52566152142667,NMC,"Graphite, Ecker2015","NMC, Dufour2018",[0.00336168 1.         0.4        1.        ]
110,66.02754545492441,NMC,"Graphite, Ecker2015","NMC, Ferraro2020",[0.00133925 0.7        0.34024071 1.        ]
111,50.28996732484611,NMC,"Graphite, Ecker2015","NMC, Liebig2019",[0.00258983 0.99836756 0.36994417 1.        ]
112,148.9770601484453,NMC,"Graphite, Ecker2015","NMC, Smith2006",[0.00153597 0.7        0.02116095 0.7       ]
113,168.51787121947697,NMC,"Graphite, Ecker2015","NMC111, Ko2019",[0.00269617 1.         0.4        1.        ]
114,173.94075973062104,NMC,"Graphite, Ecker2015","NMC111, Schmalstieg2018",[0.00390625 1.         0.4        1.        ]
115,315.9945276374426,NMC,"Graphite, Ecker2015","NMC111, Wu2012",[0.2 1.  0.4 1. ]
116,63.077667993067145,NMC,"Graphite, Ecker2015","NMC523, Verma2017",[0.00138324 0.7        0.24934091 0.91189722]
117,36.25345433494731,NMC,"Graphite, Ecker2015","NMC622, Chaouachi2021",[0.00313705 0.99895673 0.2860655  1.        ]
118,197.13207362153835,NMC,"Graphite, Ecker2015","NMC622, Gao2018",[0.01231236 1.         0.4        1.        ]
119,19.68749507380488,NMC,"Graphite, Ecker2015","NMC811, Chen2020",[0.00400713 0.98388867 0.25618028 0.95180882]
120,51.9573208745659,NMC,"Graphite, Ecker2015","NMC811, Chen2020low",[0.00943175 0.99785165 0.22362975 0.96292916]
121,64.41585702732876,NMC,"Graphite, Ecker2015","NMC811, Sturm2019",[0.00367633 1.         0.4        1.        ]
122,106.42826567537996,NMC,"Graphite, Hust2019","LCO, Doyle2003",[-1.92592994e-34  7.00000000e-01  1.73451501e-22  8.03105551e-01]
123,108.16217123364049,NMC,"Graphite, Hust2019","LCO, Jiang2016",[-2.95117311e-18  7.00000000e-01 -2.95117311e-18  1.00000000e+00]
124,82.44277944925851,NMC,"Graphite, Hust2019","LCO, Kumaresan2008",[6.9388939e-18 1.0000000e+00 6.9388939e-18 1.0000000e+00]
125,135.44380006564165,NMC,"Graphite, Hust2019","LCO, Tang2019",[-8.67361738e-18  7.00000000e-01 -8.57874969e-18  1.00000000e+00]
126,175.24615476619135,NMC,"Graphite, Hust2019","LFP, Farkhondeh2014",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
127,175.24615476619135,NMC,"Graphite, Hust2019","LFP, Kaputt",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
128,222.09944692919754,NMC,"Graphite, Hust2019","LFP, Kashkooli2016",[-2.77555756e-17  7.00000000e-01  1.73472348e-18  7.00000000e-01]
129,544.1999831858808,NMC,"Graphite, Hust2019","LFP, Prada2012",[0.2 1.  0.4 1. ]
130,175.24615476619135,NMC,"Graphite, Hust2019","LFP, Thorat2011",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
131,90.2102220475277,NMC,"Graphite, Hust2019","LMO, Albertus2009",[ 6.69179688e-03  1.00000000e+00 -5.45853970e-22  1.00000000e+00]
132,45.487126498396,NMC,"Graphite, Hust2019","LMO, Das2004",[0.         1.         0.01864996 1.        ]
133,105.46383745785668,NMC,"Graphite, Hust2019","LMO, Doyle1996",[-1.00266224e-32  7.00000000e-01 -1.00266391e-32  7.16701562e-01]
134,115.02524354294076,NMC,"Graphite, Hust2019","NCA, Abraham2008",[0.00517956 0.7        0.07678948 0.7       ]
135,86.31897891710186,NMC,"Graphite, Hust2019","NCA, Albertus2009",[-9.97465999e-18  1.00000000e+00  4.00000000e-01  1.00000000e+00]
136,136.26263920306246,NMC,"Graphite, Hust2019","NCA, Dees2008",[-2.77555756e-17  7.00000000e-01  1.73472348e-18  7.00000000e-01]
137,133.50187043765834,NMC,"Graphite, Hust2019","NCA, Hust2019",[-2.46519033e-32  1.00000000e+00  4.00000000e-01  9.98146875e-01]
138,194.4688320610452,NMC,"Graphite, Hust2019","NCA, Kim2011",[-8.32667268e-17  7.00000000e-01 -2.77555756e-17  7.00000000e-01]
139,53.60423472245337,NMC,"Graphite, Hust2019","NCO46, Ecker2015",[-1.31614583e-20  9.31065902e-01  7.01918420e-02  8.38518127e-01]
140,58.34478279394264,NMC,"Graphite, Hust2019","NMC, Birkl2015",[-5.32032482e-20  9.49364748e-01  1.47386741e-02  9.92980677e-01]
141,125.92157037092339,NMC,"Graphite, Hust2019","NMC, Dufour2018",[-5.20417043e-18  1.00000000e+00  4.00000000e-01  1.00000000e+00]
142,110.62486942094928,NMC,"Graphite, Hust2019","NMC, Ferraro2020",[-1.12757026e-17  7.00000000e-01 -1.13139917e-17  1.00000000e+00]
143,83.78938633572265,NMC,"Graphite, Hust2019","NMC, Liebig2019",[2.40741243e-35 7.00000000e-01 3.78689537e-01 1.00000000e+00]
144,175.24615476619135,NMC,"Graphite, Hust2019","NMC, Smith2006",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
145,165.70233076244142,NMC,"Graphite, Hust2019","NMC111, Ko2019",[-1.04083409e-17  1.00000000e+00  4.00000000e-01  1.00000000e+00]
146,164.18455467714733,NMC,"Graphite, Hust2019","NMC111, Schmalstieg2018",[-2.94902991e-17  1.00000000e+00  4.00000000e-01  1.00000000e+00]
147,295.2797791060326,NMC,"Graphite, Hust2019","NMC111, Wu2012",[0.2 1.  0.4 1. ]
148,126.14197382123787,NMC,"Graphite, Hust2019","NMC523, Verma2017",[-2.51006134e-33  7.00000000e-01 -4.23497475e-26  9.18472763e-01]
149,68.11461215084807,NMC,"Graphite, Hust2019","NMC622, Chaouachi2021",[-1.79075264e-20  8.39375626e-01  1.95686481e-01  1.00000000e+00]
150,178.45739561286365,NMC,"Graphite, Hust2019","NMC622, Gao2018",[0.  1.  0.4 1. ]
151,60.333059935846975,NMC,"Graphite, Hust2019","NMC811, Chen2020low",[-2.20389155e-21  8.30699965e-01  1.55188245e-01  9.66142141e-01]
152,78.11336775454498,NMC,"Graphite, Hust2019","NMC811, Sturm2019",[-9.45422099e-22  1.00000000e+00  3.95711399e-01  9.99278639e-01]
153,79.12853907407244,NMC,"Graphite, Kumaresan2008","LCO, Kumaresan2008",[0.00732204 1.         0.         1.        ]
154,96.80547012916577,NMC,"Graphite, Kumaresan2008","LCO, Tang2019",[1.44149028e-04 7.00000000e-01 3.31171381e-01 1.00000000e+00]
155,156.0808228303904,NMC,"Graphite, Kumaresan2008","LFP, Farkhondeh2014",[-6.74075481e-34  7.00000000e-01  4.99109758e-03  7.00000000e-01]
156,156.0808228303904,NMC,"Graphite, Kumaresan2008","LFP, Kaputt",[-6.74075481e-34  7.00000000e-01  4.99109758e-03  7.00000000e-01]
157,191.74970998843438,NMC,"Graphite, Kumaresan2008","LFP, Kashkooli2016",[ 1.66210937e-04  7.00000000e-01 -9.92616735e-24  7.00000000e-01]
158,563.4084485804852,NMC,"Graphite, Kumaresan2008","LFP, Prada2012",[0.2 1.  0.4 1. ]
159,156.0808228303904,NMC,"Graphite, Kumaresan2008","LFP, Thorat2011",[-6.74075481e-34  7.00000000e-01  4.99109758e-03  7.00000000e-01]
160,86.57692125045658,NMC,"Graphite, Kumaresan2008","LMO, Albertus2009",[0.0111405  0.99130455 0.00621596 1.        ]
161,51.72795963923588,NMC,"Graphite, Kumaresan2008","LMO, Das2004",[0.00102219 1.         0.07095529 1.        ]
162,86.36480039005028,NMC,"Graphite, Kumaresan2008","LMO, Doyle1996",[3.69622234e-04 7.00000000e-01 1.79703332e-01 7.09750442e-01]
163,108.07621991950047,NMC,"Graphite, Kumaresan2008","NCA, Abraham2008",[0.2        0.7        0.05900738 0.7       ]
164,77.22506473217271,NMC,"Graphite, Kumaresan2008","NCA, Albertus2009",[5.32421875e-04 1.00000000e+00 4.00000000e-01 1.00000000e+00]
165,94.72660541816842,NMC,"Graphite, Kumaresan2008","NCA, Dees2008",[4.44105029e-04 7.00000000e-01 1.92897754e-02 7.00000000e-01]
166,142.50060083357047,NMC,"Graphite, Kumaresan2008","NCA, Hust2019",[0.00474366 1.         0.4        0.99863674]
167,163.9587961357336,NMC,"Graphite, Kumaresan2008","NCA, Kim2011",[ 4.44140625e-04  7.00000000e-01 -3.00926554e-36  7.00000000e-01]
168,47.548709999737916,NMC,"Graphite, Kumaresan2008","NCO46, Ecker2015",[9.23240434e-04 9.67935769e-01 1.14238054e-01 8.47507985e-01]
169,54.76443791771475,NMC,"Graphite, Kumaresan2008","NMC, Birkl2015",[0.00112503 0.98345273 0.07700089 1.        ]
170,122.35389578798227,NMC,"Graphite, Kumaresan2008","NMC, Dufour2018",[5.8828125e-04 1.0000000e+00 4.0000000e-01 1.0000000e+00]
171,54.42895284855655,NMC,"Graphite, Kumaresan2008","NMC, Liebig2019",[5.48920431e-04 8.22476196e-01 4.00000000e-01 1.00000000e+00]
172,156.0808228303904,NMC,"Graphite, Kumaresan2008","NMC, Smith2006",[-6.74075481e-34  7.00000000e-01  4.99109758e-03  7.00000000e-01]
173,166.74077756227894,NMC,"Graphite, Kumaresan2008","NMC111, Ko2019",[3.8828125e-04 1.0000000e+00 4.0000000e-01 1.0000000e+00]
174,169.32568089676434,NMC,"Graphite, Kumaresan2008","NMC111, Schmalstieg2018",[5.32421875e-04 1.00000000e+00 4.00000000e-01 1.00000000e+00]
175,311.67584743156846,NMC,"Graphite, Kumaresan2008","NMC111, Wu2012",[0.2 1.  0.4 1. ]
176,91.8852687623651,NMC,"Graphite, Kumaresan2008","NMC523, Verma2017",[ 3.82037335e-04  7.00000000e-01 -3.54756232e-22  9.36146445e-01]
177,43.578871835379175,NMC,"Graphite, Kumaresan2008","NMC622, Chaouachi2021",[6.46625043e-04 8.62453893e-01 2.85194293e-01 1.00000000e+00]
178,189.55019386534485,NMC,"Graphite, Kumaresan2008","NMC622, Gao2018",[0.00532695 1.         0.4        1.        ]
179,16.155511048420856,NMC,"Graphite, Kumaresan2008","NMC811, Chen2020",[0.00102727 0.83444508 0.25236995 0.94298556]
180,52.33817766352204,NMC,"Graphite, Kumaresan2008","NMC811, Chen2020low",[0.00371296 0.7        0.21716969 1.        ]
181,61.66539532845191,NMC,"Graphite, Kumaresan2008","NMC811, Sturm2019",[5.8828125e-04 1.0000000e+00 4.0000000e-01 1.0000000e+00]
182,94.66259396916448,NMC,"Graphite, Li2012","LCO, Doyle2003",[-3.11708125e-22  7.00000000e-01  2.10174442e-01  7.89654720e-01]
183,101.7378305203518,NMC,"Graphite, Li2012","LCO, Jiang2016",[-1.56864655e-20  7.65780752e-01  1.27174168e-02  1.00000000e+00]
184,78.46150117348317,NMC,"Graphite, Li2012","LCO, Kumaresan2008",[ 3.58308814e-03  1.00000000e+00 -4.17519889e-20  1.00000000e+00]
185,102.1846875009462,NMC,"Graphite, Li2012","LCO, Tang2019",[1.70742936e-20 7.00000000e-01 3.34182031e-01 1.00000000e+00]
186,165.25472251976066,NMC,"Graphite, Li2012","LFP, Farkhondeh2014",[ 4.46402034e-03  8.19071716e-01 -7.35238727e-20  7.00000000e-01]
187,165.25472251976066,NMC,"Graphite, Li2012","LFP, Kaputt",[ 4.46402034e-03  8.19071716e-01 -7.35238727e-20  7.00000000e-01]
188,200.57585230949798,NMC,"Graphite, Li2012","LFP, Kashkooli2016",[-2.07845526e-17  7.00000000e-01 -2.07845526e-17  7.00000000e-01]
189,564.819499131023,NMC,"Graphite, Li2012","LFP, Prada2012",[0.2 1.  0.4 1. ]
190,165.25472251976066,NMC,"Graphite, Li2012","LFP, Thorat2011",[ 4.46402034e-03  8.19071716e-01 -7.35238727e-20  7.00000000e-01]
191,85.36389736715046,NMC,"Graphite, Li2012","LMO, Albertus2009",[ 1.70440161e-02  1.00000000e+00 -5.14199246e-21  1.00000000e+00]
192,57.16427501358365,NMC,"Graphite, Li2012","LMO, Das2004",[0.00192639 1.         0.06969229 1.        ]
193,94.66304718218666,NMC,"Graphite, Li2012","LMO, Doyle1996",[0.         0.7        0.18781396 0.70475823]
194,99.8812805546297,NMC,"Graphite, Li2012","NCA, Abraham2008",[0.00918387 0.7        0.08886825 0.7       ]
195,84.06137454559232,NMC,"Graphite, Li2012","NCA, Albertus2009",[3.44140625e-04 1.00000000e+00 4.00000000e-01 1.00000000e+00]
196,104.76250677236507,NMC,"Graphite, Li2012","NCA, Dees2008",[0.         0.7        0.02431406 0.7       ]
