,RMSE,Fullcell,Halfcell Anode,Halfcell Cathode,Solution
169,807.864163537174,LFP-HighV,"Graphite, Hust2019","NMC, Smith2006",[-2.77555756e-17  7.00000000e-01 -1.73472348e-18  7.00000000e-01]
170,627.3429428523588,LFP-HighV,"Graphite, Hust2019","NMC111, Ko2019",[-6.93889390e-18  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
171,471.58122889500953,LFP-HighV,"Graphite, Hust2019","NMC111, Schmalstieg2018",[-4.07109286e-19  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
172,224.82663199195622,LFP-HighV,"Graphite, Hust2019","NMC111, Wu2012",[-2.41126563e-17  1.00000000e+00 -1.89084859e-17  7.00000000e-01]
173,756.8213289498491,LFP-HighV,"Graphite, Hust2019","NMC523, Verma2017",[-6.93889390e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
174,591.1625317214528,LFP-HighV,"Graphite, Hust2019","NMC622, Chaouachi2021",[-6.93889390e-18  7.00000000e-01 -7.58941521e-18  7.00000000e-01]
175,391.5936085715432,LFP-HighV,"Graphite, Hust2019","NMC622, Gao2018",[-7.02182503e-19  7.00000000e-01  0.00000000e+00  7.00000000e-01]
176,572.212146470984,LFP-HighV,"Graphite, Hust2019","NMC811, Chen2020",[-3.46944695e-18  7.00000000e-01  1.73472348e-18  7.00000000e-01]
177,493.29813750087897,LFP-HighV,"Graphite, Hust2019","NMC811, Sturm2019",[-6.93889390e-18  7.00000000e-01 -8.99887803e-18  7.00000000e-01]
178,168.51299645442816,LFP-HighV,"Graphite, Hust2019","SIB-NMF, cathode_charge_data",[-6.93889390e-22  1.00000000e+00  1.90864912e-01  1.00000000e+00]
179,170.53875538517894,LFP-HighV,"Graphite, Hust2019","SIB-NMF, cathode_discharge_data",[-3.46944695e-22  1.00000000e+00  3.62835343e-01  1.00000000e+00]
180,712.6148185905562,LFP-HighV,"Graphite, Kumaresan2008","LCO, Doyle2003",[1.21087307e-18 7.00000000e-01 0.00000000e+00 7.00000000e-01]
181,704.5045299441895,LFP-HighV,"Graphite, Kumaresan2008","LCO, Jiang2016",[-9.91915737e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
182,661.2101273092113,LFP-HighV,"Graphite, Kumaresan2008","LCO, Kumaresan2008",[-7.54433044e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
183,715.7062241421559,LFP-HighV,"Graphite, Kumaresan2008","LCO, Tang2019",[-7.15573434e-18  7.00000000e-01 -1.10953635e-17  7.00000000e-01]
184,796.9748927201821,LFP-HighV,"Graphite, Kumaresan2008","LFP, Const",[1.29724331e-27 7.00000000e-01 1.84495033e-01 8.15666624e-01]
185,771.5314339405073,LFP-HighV,"Graphite, Kumaresan2008","LFP, Delacourt2011",[-5.89805982e-19  7.00000000e-01 -1.30104261e-18  7.00000000e-01]
186,771.5314339405073,LFP-HighV,"Graphite, Kumaresan2008","LFP, Farkhondeh2014",[-5.89805982e-19  7.00000000e-01 -1.30104261e-18  7.00000000e-01]
187,771.5314339405073,LFP-HighV,"Graphite, Kumaresan2008","LFP, HighV",[-5.89805982e-19  7.00000000e-01 -1.30104261e-18  7.00000000e-01]
188,807.0992076446606,LFP-HighV,"Graphite, Kumaresan2008","LFP, Kashkooli2016",[-2.52922683e-17  7.00000000e-01 -2.51047696e-17  7.00000000e-01]
189,393.8851311825337,LFP-HighV,"Graphite, Kumaresan2008","LFP, Prada2012",[0.01332773 1.         0.         0.7       ]
190,436.65633168347307,LFP-HighV,"Graphite, Kumaresan2008","LFP, Srinivasan2004a",[ 0.00000000e+00  1.00000000e+00 -1.73472348e-18  7.00000000e-01]
191,771.5314339405073,LFP-HighV,"Graphite, Kumaresan2008","LFP, Thorat2011",[-5.89805982e-19  7.00000000e-01 -1.30104261e-18  7.00000000e-01]
192,675.7093914882257,LFP-HighV,"Graphite, Kumaresan2008","LMO, Albertus2009",[-8.07511199e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
193,576.0837844391638,LFP-HighV,"Graphite, Kumaresan2008","LMO, Das2004",[-2.78242429e-18  7.00000000e-01 -5.06113707e-18  7.00000000e-01]
194,723.244590170577,LFP-HighV,"Graphite, Kumaresan2008","LMO, Doyle1996",[-1.07110591e-17  7.00000000e-01 -9.32413868e-18  7.00000000e-01]
195,664.2713289431493,LFP-HighV,"Graphite, Kumaresan2008","NCA, Abraham2008",[-4.27046905e-17  7.00000000e-01 -3.84119692e-17  7.00000000e-01]
196,448.75546096876724,LFP-HighV,"Graphite, Kumaresan2008","NCA, Albertus2009",[-5.34371643e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
197,761.767921656098,LFP-HighV,"Graphite, Kumaresan2008","NCA, Dees2008",[-1.00830802e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
198,408.14794050612744,LFP-HighV,"Graphite, Kumaresan2008","NCA, Hust2019",[-3.92932034e-17  7.00000000e-01 -4.07660017e-17  7.00000000e-01]
199,786.0899190949035,LFP-HighV,"Graphite, Kumaresan2008","NCA, Kim2011",[-1.21430643e-18  7.00000000e-01 -1.21430643e-18  7.00000000e-01]
200,574.7846559801744,LFP-HighV,"Graphite, Kumaresan2008","NCO46, Ecker2015",[1.19262239e-18 7.00000000e-01 4.30701355e-19 7.00000000e-01]
201,584.5314733409115,LFP-HighV,"Graphite, Kumaresan2008","NMC, Birkl2015",[-5.58364119e-18  7.00000000e-01 -4.65154045e-18  7.00000000e-01]
202,528.1612178554635,LFP-HighV,"Graphite, Kumaresan2008","NMC, Dufour2018",[-3.72965547e-17  7.00000000e-01 -3.74568083e-17  7.00000000e-01]
203,703.9313902514502,LFP-HighV,"Graphite, Kumaresan2008","NMC, Ferraro2020",[-8.02309608e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
204,575.0013326177035,LFP-HighV,"Graphite, Kumaresan2008","NMC, Liebig2019",[-1.06251813e-17  7.00000000e-01 -1.02285374e-17  7.00000000e-01]
205,771.5314339405073,LFP-HighV,"Graphite, Kumaresan2008","NMC, Smith2006",[-5.89805982e-19  7.00000000e-01 -1.30104261e-18  7.00000000e-01]
206,590.6490244071908,LFP-HighV,"Graphite, Kumaresan2008","NMC111, Ko2019",[-2.91108283e-17  7.00000000e-01 -3.36467687e-17  7.00000000e-01]
207,442.66371214859186,LFP-HighV,"Graphite, Kumaresan2008","NMC111, Schmalstieg2018",[-1.73472348e-18  7.00000000e-01 -3.46944695e-18  7.00000000e-01]
208,224.8294209124752,LFP-HighV,"Graphite, Kumaresan2008","NMC111, Wu2012",[ 1.07421875e-02  1.00000000e+00 -1.34383963e-23  7.00000000e-01]
209,718.6782791205554,LFP-HighV,"Graphite, Kumaresan2008","NMC523, Verma2017",[-6.9388939e-18  7.0000000e-01 -6.9388939e-18  7.0000000e-01]
210,553.6773534060484,LFP-HighV,"Graphite, Kumaresan2008","NMC622, Chaouachi2021",[-1.27393755e-17  7.00000000e-01 -1.21430643e-17  7.00000000e-01]
211,367.26032257615446,LFP-HighV,"Graphite, Kumaresan2008","NMC622, Gao2018",[0.00000000e+00 7.00000000e-01 1.30104261e-18 7.00000000e-01]
212,533.997251939513,LFP-HighV,"Graphite, Kumaresan2008","NMC811, Chen2020",[-7.53520510e-18  7.00000000e-01 -9.27905392e-18  7.00000000e-01]
213,460.7577936190636,LFP-HighV,"Graphite, Kumaresan2008","NMC811, Sturm2019",[-6.71776177e-18  7.00000000e-01 -3.46944695e-18  7.00000000e-01]
214,156.22236812184653,LFP-HighV,"Graphite, Kumaresan2008","SIB-NMF, cathode_charge_data",[-6.71818531e-37  8.46457530e-01  2.48036455e-01  1.00000000e+00]
215,156.46834513027903,LFP-HighV,"Graphite, Kumaresan2008","SIB-NMF, cathode_discharge_data",[0.         0.8227263  0.39305718 1.        ]
216,718.1551778480788,LFP-HighV,"Graphite, Li2012","LCO, Doyle2003",[-1.16192139e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
217,709.6702476902351,LFP-HighV,"Graphite, Li2012","LCO, Jiang2016",[4.5935065e-18 7.0000000e-01 0.0000000e+00 7.0000000e-01]
218,663.8827671628665,LFP-HighV,"Graphite, Li2012","LCO, Kumaresan2008",[-8.67361738e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
219,719.6276287905075,LFP-HighV,"Graphite, Li2012","LCO, Tang2019",[-3.81639165e-17  7.00000000e-01 -3.64291930e-17  7.00000000e-01]
220,800.7461684747631,LFP-HighV,"Graphite, Li2012","LFP, Const",[0.         0.7        0.18456159 0.81547151]
221,778.0413385114861,LFP-HighV,"Graphite, Li2012","LFP, Delacourt2011",[-3.46944695e-17  7.00000000e-01 -4.36502823e-17  7.00000000e-01]
222,778.0413385114861,LFP-HighV,"Graphite, Li2012","LFP, Farkhondeh2014",[-3.46944695e-17  7.00000000e-01 -4.36502823e-17  7.00000000e-01]
223,778.0413385114861,LFP-HighV,"Graphite, Li2012","LFP, HighV",[-3.46944695e-17  7.00000000e-01 -4.36502823e-17  7.00000000e-01]
224,812.6167757422777,LFP-HighV,"Graphite, Li2012","LFP, Kashkooli2016",[-2.90566182e-17  7.00000000e-01 -2.92149539e-17  7.00000000e-01]
225,391.73766510423377,LFP-HighV,"Graphite, Li2012","LFP, Prada2012",[ 1.28953125e-02  1.00000000e+00 -1.88932248e-25  7.00000000e-01]
226,442.7228853455105,LFP-HighV,"Graphite, Li2012","LFP, Srinivasan2004a",[0.         1.         0.08407061 0.7       ]
227,778.0413385114861,LFP-HighV,"Graphite, Li2012","LFP, Thorat2011",[-3.46944695e-17  7.00000000e-01 -4.36502823e-17  7.00000000e-01]
228,679.1635006486865,LFP-HighV,"Graphite, Li2012","LMO, Albertus2009",[ 9.20504905e-19  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
229,579.1717545993333,LFP-HighV,"Graphite, Li2012","LMO, Das2004",[-2.60208521e-18  7.00000000e-01  3.33228782e-19  7.00000000e-01]
230,729.0698321313428,LFP-HighV,"Graphite, Li2012","LMO, Doyle1996",[ 1.30104261e-18  7.00000000e-01 -1.19143453e-18  7.00000000e-01]
231,666.9928610411233,LFP-HighV,"Graphite, Li2012","NCA, Abraham2008",[-8.67361738e-18  7.00000000e-01 -1.23609499e-17  7.00000000e-01]
232,452.12369801239157,LFP-HighV,"Graphite, Li2012","NCA, Albertus2009",[-2.87216903e-17  7.00000000e-01 -3.29597460e-17  7.00000000e-01]
233,766.6660313674015,LFP-HighV,"Graphite, Li2012","NCA, Dees2008",[-7.80625564e-18  7.00000000e-01 -6.25187124e-18  7.00000000e-01]
234,411.44036930854037,LFP-HighV,"Graphite, Li2012","NCA, Hust2019",[2.60208521e-18 7.00000000e-01 2.28933896e-19 7.00000000e-01]
235,791.5355129779142,LFP-HighV,"Graphite, Li2012","NCA, Kim2011",[ 0.00000000e+00  7.00000000e-01 -1.38777878e-18  7.00000000e-01]
236,578.4169346478392,LFP-HighV,"Graphite, Li2012","NCO46, Ecker2015",[-3.90312782e-17  7.00000000e-01 -3.93599749e-17  7.00000000e-01]
237,587.7572430188422,LFP-HighV,"Graphite, Li2012","NMC, Birkl2015",[ 0.0000000e+00  7.0000000e-01 -2.5873111e-19  7.0000000e-01]
238,531.7221392496024,LFP-HighV,"Graphite, Li2012","NMC, Dufour2018",[-7.80625564e-18  7.00000000e-01 -9.23655319e-18  7.00000000e-01]
239,709.053576174142,LFP-HighV,"Graphite, Li2012","NMC, Ferraro2020",[-1.01915004e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
240,578.977808403131,LFP-HighV,"Graphite, Li2012","NMC, Liebig2019",[-8.67361738e-18  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
241,778.0413385114861,LFP-HighV,"Graphite, Li2012","NMC, Smith2006",[-3.46944695e-17  7.00000000e-01 -4.36502823e-17  7.00000000e-01]
242,594.4148133728814,LFP-HighV,"Graphite, Li2012","NMC111, Ko2019",[-1.04083409e-17  7.00000000e-01 -7.98659471e-18  7.00000000e-01]
243,444.72992576324947,LFP-HighV,"Graphite, Li2012","NMC111, Schmalstieg2018",[-4.42104303e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
244,225.34288650498186,LFP-HighV,"Graphite, Li2012","NMC111, Wu2012",[ 6.24765625e-03  1.00000000e+00 -3.00926554e-36  7.00000000e-01]
245,722.828291445748,LFP-HighV,"Graphite, Li2012","NMC523, Verma2017",[-8.67361738e-18  7.00000000e-01 -8.72616669e-18  7.00000000e-01]
246,557.7527329907515,LFP-HighV,"Graphite, Li2012","NMC622, Chaouachi2021",[4.33680869e-19 7.00000000e-01 1.20505274e-18 7.00000000e-01]
247,369.4373019324059,LFP-HighV,"Graphite, Li2012","NMC622, Gao2018",[-9.18861341e-18  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
248,538.6271279056414,LFP-HighV,"Graphite, Li2012","NMC811, Chen2020",[-2.42861287e-17  7.00000000e-01 -3.01422833e-17  7.00000000e-01]
249,465.39335879749655,LFP-HighV,"Graphite, Li2012","NMC811, Sturm2019",[-5.42530256e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
250,162.53787683206937,LFP-HighV,"Graphite, Li2012","SIB-NMF, cathode_charge_data",[0.         0.70988401 0.26915962 1.        ]
251,162.11964866381715,LFP-HighV,"Graphite, Li2012","SIB-NMF, cathode_discharge_data",[-7.78606784e-34  7.06783794e-01  3.99700143e-01  1.00000000e+00]
252,683.583886721624,LFP-HighV,"Graphite, Liebig2019","LCO, Doyle2003",[-6.93889390e-18  7.00000000e-01 -9.10729825e-18  7.00000000e-01]
253,675.8677170436522,LFP-HighV,"Graphite, Liebig2019","LCO, Jiang2016",[-1.56125113e-17  7.00000000e-01 -1.21430643e-17  7.00000000e-01]
254,633.3812710273779,LFP-HighV,"Graphite, Liebig2019","LCO, Kumaresan2008",[-3.12250226e-17  7.00000000e-01 -3.12250226e-17  7.00000000e-01]
255,687.0951577012207,LFP-HighV,"Graphite, Liebig2019","LCO, Tang2019",[-1.04083409e-17  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
256,768.2419568855355,LFP-HighV,"Graphite, Liebig2019","LFP, Const",[-9.70892787e-19  7.00000000e-01  2.44239582e-01  8.33477400e-01]
257,742.6400837386072,LFP-HighV,"Graphite, Liebig2019","LFP, Delacourt2011",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
258,742.6400837386072,LFP-HighV,"Graphite, Liebig2019","LFP, Farkhondeh2014",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
259,742.6400837386072,LFP-HighV,"Graphite, Liebig2019","LFP, HighV",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
260,778.3182341390507,LFP-HighV,"Graphite, Liebig2019","LFP, Kashkooli2016",[-3.46944695e-18  7.00000000e-01 -3.26359853e-18  7.00000000e-01]
261,384.9418598110721,LFP-HighV,"Graphite, Liebig2019","LFP, Prada2012",[ 1.73552102e-02  8.71026257e-01 -1.91899449e-21  7.00000000e-01]
262,413.39396728649143,LFP-HighV,"Graphite, Liebig2019","LFP, Srinivasan2004a",[6.46357140e-38 7.06147656e-01 2.86985925e-42 7.00000000e-01]
263,742.6400837386072,LFP-HighV,"Graphite, Liebig2019","LFP, Thorat2011",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
264,647.8736455340671,LFP-HighV,"Graphite, Liebig2019","LMO, Albertus2009",[ 1.32761419e-18  7.00000000e-01 -3.46944695e-18  7.00000000e-01]
265,547.9823809077184,LFP-HighV,"Graphite, Liebig2019","LMO, Das2004",[-8.67361738e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
266,694.0366022170512,LFP-HighV,"Graphite, Liebig2019","LMO, Doyle1996",[-1.38777878e-17  7.00000000e-01 -1.26851654e-17  7.00000000e-01]
267,637.2904201398876,LFP-HighV,"Graphite, Liebig2019","NCA, Abraham2008",[-3.98986399e-17  7.00000000e-01 -3.87060176e-17  7.00000000e-01]
268,422.22568316277574,LFP-HighV,"Graphite, Liebig2019","NCA, Albertus2009",[-3.46944695e-17  7.00000000e-01 -3.56702515e-17  7.00000000e-01]
269,732.458215805119,LFP-HighV,"Graphite, Liebig2019","NCA, Dees2008",[-1.04083409e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
270,383.65415579364566,LFP-HighV,"Graphite, Liebig2019","NCA, Hust2019",[-1.21430643e-17  7.00000000e-01 -1.05167611e-17  7.00000000e-01]
271,757.1380481280261,LFP-HighV,"Graphite, Liebig2019","NCA, Kim2011",[-3.46944695e-18  7.00000000e-01 -3.46944695e-18  7.00000000e-01]
272,546.4296988265097,LFP-HighV,"Graphite, Liebig2019","NCO46, Ecker2015",[-6.93889390e-18  7.00000000e-01 -6.39679282e-18  7.00000000e-01]
273,556.5234974270421,LFP-HighV,"Graphite, Liebig2019","NMC, Birkl2015",[-3.46944695e-17  7.00000000e-01 -3.48028897e-17  7.00000000e-01]
274,500.98311733160585,LFP-HighV,"Graphite, Liebig2019","NMC, Dufour2018",[-1.04083409e-17  7.00000000e-01 -1.19262239e-17  7.00000000e-01]
275,675.3458539559988,LFP-HighV,"Graphite, Liebig2019","NMC, Ferraro2020",[-1.04083409e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
276,546.9740265309682,LFP-HighV,"Graphite, Liebig2019","NMC, Liebig2019",[-1.38777878e-17  7.00000000e-01 -1.36609474e-17  7.00000000e-01]
277,742.6400837386072,LFP-HighV,"Graphite, Liebig2019","NMC, Smith2006",[-5.55111512e-17  7.00000000e-01  0.00000000e+00  7.00000000e-01]
278,563.1323519611411,LFP-HighV,"Graphite, Liebig2019","NMC111, Ko2019",[-3.46944695e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
279,417.8277827359944,LFP-HighV,"Graphite, Liebig2019","NMC111, Schmalstieg2018",[0.  0.7 0.  0.7]
280,220.97146231766058,LFP-HighV,"Graphite, Liebig2019","NMC111, Wu2012",[ 2.30358472e-02  9.11145704e-01 -6.93889390e-22  7.00000000e-01]
281,689.801797213176,LFP-HighV,"Graphite, Liebig2019","NMC523, Verma2017",[-1.38777878e-17  7.00000000e-01 -1.38777878e-17  7.00000000e-01]
282,525.2682948705691,LFP-HighV,"Graphite, Liebig2019","NMC622, Chaouachi2021",[-2.42861287e-17  7.00000000e-01 -3.17671237e-17  7.00000000e-01]
283,344.96698278024166,LFP-HighV,"Graphite, Liebig2019","NMC622, Gao2018",[0.0000000e+00 7.0000000e-01 6.9388939e-18 7.0000000e-01]
284,505.08154353612133,LFP-HighV,"Graphite, Liebig2019","NMC811, Chen2020",[-5.37764278e-17  7.00000000e-01 -5.44269491e-17  7.00000000e-01]
285,433.54905375964074,LFP-HighV,"Graphite, Liebig2019","NMC811, Sturm2019",[-8.67361738e-18  7.00000000e-01 -8.99887803e-18  7.00000000e-01]
286,146.3358573304691,LFP-HighV,"Graphite, Liebig2019","SIB-NMF, cathode_charge_data",[0.         0.91208626 0.2789184  1.        ]
287,146.52409266282132,LFP-HighV,"Graphite, Liebig2019","SIB-NMF, cathode_discharge_data",[0.         0.91435078 0.4        1.        ]
288,732.5637240402203,LFP-HighV,"Graphite, Schmalstieg2018","LCO, Doyle2003",[-1.27529281e-17  7.00000000e-01 -1.21430643e-17  7.00000000e-01]
289,724.4275709956618,LFP-HighV,"Graphite, Schmalstieg2018","LCO, Jiang2016",[-4.85180472e-18  7.00000000e-01 -5.20417043e-18  7.00000000e-01]
290,674.9580124135477,LFP-HighV,"Graphite, Schmalstieg2018","LCO, Kumaresan2008",[-3.83265468e-17  7.00000000e-01 -3.29597460e-17  7.00000000e-01]
291,730.8134291584335,LFP-HighV,"Graphite, Schmalstieg2018","LCO, Tang2019",[-2.16840434e-17  7.00000000e-01 -1.73472348e-17  7.00000000e-01]
292,811.2727721975996,LFP-HighV,"Graphite, Schmalstieg2018","LFP, Const",[1.78666272e-19 7.00000000e-01 1.96714278e-01 8.05807665e-01]
293,790.5529333922673,LFP-HighV,"Graphite, Schmalstieg2018","LFP, Delacourt2011",[0.  0.7 0.  0.7]
294,790.5529333922673,LFP-HighV,"Graphite, Schmalstieg2018","LFP, Farkhondeh2014",[0.  0.7 0.  0.7]
295,790.5529333922673,LFP-HighV,"Graphite, Schmalstieg2018","LFP, HighV",[0.  0.7 0.  0.7]
296,821.3759302866698,LFP-HighV,"Graphite, Schmalstieg2018","LFP, Kashkooli2016",[-2.81892565e-17  7.00000000e-01 -2.98977156e-17  7.00000000e-01]
297,394.0035033358284,LFP-HighV,"Graphite, Schmalstieg2018","LFP, Prada2012",[1.39648438e-02 1.00000000e+00 2.16840434e-23 7.00000000e-01]
298,457.4388534876078,LFP-HighV,"Graphite, Schmalstieg2018","LFP, Srinivasan2004a",[ 2.39731602e-03  1.00000000e+00 -5.47552134e-20  7.00000000e-01]
299,790.5529333922673,LFP-HighV,"Graphite, Schmalstieg2018","LFP, Thorat2011",[0.  0.7 0.  0.7]
300,692.9536132998235,LFP-HighV,"Graphite, Schmalstieg2018","LMO, Albertus2009",[-5.25193524e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
301,591.4127896645165,LFP-HighV,"Graphite, Schmalstieg2018","LMO, Das2004",[-1.18178037e-17  7.00000000e-01 -1.21430643e-17  7.00000000e-01]
302,743.0848806406601,LFP-HighV,"Graphite, Schmalstieg2018","LMO, Doyle1996",[-6.56352325e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
303,676.0023547731456,LFP-HighV,"Graphite, Schmalstieg2018","NCA, Abraham2008",[-8.51098705e-18  7.00000000e-01 -1.21430643e-17  7.00000000e-01]
304,467.9665656548401,LFP-HighV,"Graphite, Schmalstieg2018","NCA, Albertus2009",[0.  0.7 0.  0.7]
305,776.5613722639483,LFP-HighV,"Graphite, Schmalstieg2018","NCA, Dees2008",[-8.67361738e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
306,426.25575664354585,LFP-HighV,"Graphite, Schmalstieg2018","NCA, Hust2019",[0.        0.7       0.0012207 0.7      ]
307,800.6753643735583,LFP-HighV,"Graphite, Schmalstieg2018","NCA, Kim2011",[-1.73472348e-18  7.00000000e-01 -1.77714851e-18  7.00000000e-01]
308,590.4742343772241,LFP-HighV,"Graphite, Schmalstieg2018","NCO46, Ecker2015",[-3.81639165e-17  7.00000000e-01 -4.00888526e-17  7.00000000e-01]
309,599.983486545528,LFP-HighV,"Graphite, Schmalstieg2018","NMC, Birkl2015",[-2.86229374e-17  7.00000000e-01 -3.09381310e-17  7.00000000e-01]
310,545.3191630867968,LFP-HighV,"Graphite, Schmalstieg2018","NMC, Dufour2018",[-9.54097912e-18  7.00000000e-01 -1.21430643e-17  7.00000000e-01]
311,723.8389975601982,LFP-HighV,"Graphite, Schmalstieg2018","NMC, Ferraro2020",[-8.99887803e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
312,591.6392215805316,LFP-HighV,"Graphite, Schmalstieg2018","NMC, Liebig2019",[-9.54097912e-18  7.00000000e-01 -8.37089911e-18  7.00000000e-01]
313,790.5529333922673,LFP-HighV,"Graphite, Schmalstieg2018","NMC, Smith2006",[0.  0.7 0.  0.7]
314,607.0283662519248,LFP-HighV,"Graphite, Schmalstieg2018","NMC111, Ko2019",[-1.04083409e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
315,461.134360857511,LFP-HighV,"Graphite, Schmalstieg2018","NMC111, Schmalstieg2018",[-2.61320583e-18  7.00000000e-01 -2.56213169e-18  7.00000000e-01]
316,231.30633423104982,LFP-HighV,"Graphite, Schmalstieg2018","NMC111, Wu2012",[0.04316172 1.         0.         0.7       ]
317,733.8772082754352,LFP-HighV,"Graphite, Schmalstieg2018","NMC523, Verma2017",[-5.20417043e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
318,570.617044473643,LFP-HighV,"Graphite, Schmalstieg2018","NMC622, Chaouachi2021",[-2.60208521e-18  7.00000000e-01 -5.20417043e-18  7.00000000e-01]
319,397.0444831064224,LFP-HighV,"Graphite, Schmalstieg2018","NMC622, Gao2018",[0.00349465 1.         0.         0.7       ]
320,551.7803802722514,LFP-HighV,"Graphite, Schmalstieg2018","NMC811, Chen2020",[-8.67361738e-19  7.00000000e-01 -3.46944695e-18  7.00000000e-01]
321,482.7769159985016,LFP-HighV,"Graphite, Schmalstieg2018","NMC811, Sturm2019",[1.19262239e-18 7.00000000e-01 1.73472348e-18 7.00000000e-01]
322,184.4945765265996,LFP-HighV,"Graphite, Schmalstieg2018","SIB-NMF, cathode_charge_data",[0.00332102 1.         0.23552936 1.        ]
323,185.11515875320967,LFP-HighV,"Graphite, Schmalstieg2018","SIB-NMF, cathode_discharge_data",[0.00304305 0.99838182 0.36930118 1.        ]
324,635.4279035877311,LFP-HighV,"Graphite-Silicon, Chen2020","LCO, Doyle2003",[-3.6429193e-17  7.0000000e-01 -3.2959746e-17  7.0000000e-01]
325,627.6891001273789,LFP-HighV,"Graphite-Silicon, Chen2020","LCO, Jiang2016",[-9.54097912e-18  7.00000000e-01 -1.04862679e-17  7.00000000e-01]
326,588.4754437296251,LFP-HighV,"Graphite-Silicon, Chen2020","LCO, Kumaresan2008",[3.46944695e-18 7.00000000e-01 0.00000000e+00 7.00000000e-01]
327,636.3451339960567,LFP-HighV,"Graphite-Silicon, Chen2020","LCO, Tang2019",[-1.38777878e-17  7.00000000e-01 -1.21430643e-17  7.00000000e-01]
328,717.8432897206551,LFP-HighV,"Graphite-Silicon, Chen2020","LFP, Const",[1.01787966e-18 7.00000000e-01 2.28474892e-01 7.71137460e-01]
329,696.9950623414093,LFP-HighV,"Graphite-Silicon, Chen2020","LFP, Delacourt2011",[ 0.00000000e+00  7.00000000e-01 -7.65002192e-19  7.00000000e-01]
330,696.9950623414093,LFP-HighV,"Graphite-Silicon, Chen2020","LFP, Farkhondeh2014",[ 0.00000000e+00  7.00000000e-01 -7.65002192e-19  7.00000000e-01]
331,696.9950623414093,LFP-HighV,"Graphite-Silicon, Chen2020","LFP, HighV",[ 0.00000000e+00  7.00000000e-01 -7.65002192e-19  7.00000000e-01]
332,731.1570396401283,LFP-HighV,"Graphite-Silicon, Chen2020","LFP, Kashkooli2016",[-3.46944695e-18  7.00000000e-01 -1.54098378e-18  7.00000000e-01]
333,378.45451262005884,LFP-HighV,"Graphite-Silicon, Chen2020","LFP, Prada2012",[ 2.22558500e-02  8.95247865e-01 -8.20870394e-21  7.00000000e-01]
334,380.5235921194195,LFP-HighV,"Graphite-Silicon, Chen2020","LFP, Srinivasan2004a",[1.73472348e-18 7.00000000e-01 6.50521303e-18 7.00000000e-01]
335,696.9950623414093,LFP-HighV,"Graphite-Silicon, Chen2020","LFP, Thorat2011",[ 0.00000000e+00  7.00000000e-01 -7.65002192e-19  7.00000000e-01]
336,604.8932624308435,LFP-HighV,"Graphite-Silicon, Chen2020","LMO, Albertus2009",[-1.32305693e-18  7.00000000e-01 -3.46944695e-18  7.00000000e-01]
337,503.9151805161446,LFP-HighV,"Graphite-Silicon, Chen2020","LMO, Das2004",[-6.93889390e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
338,646.2156381467292,LFP-HighV,"Graphite-Silicon, Chen2020","LMO, Doyle1996",[-1.04083409e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
339,601.4435938753227,LFP-HighV,"Graphite-Silicon, Chen2020","NCA, Abraham2008",[-1.04083409e-17  7.00000000e-01 -1.07336015e-17  7.00000000e-01]
340,378.45509424932266,LFP-HighV,"Graphite-Silicon, Chen2020","NCA, Albertus2009",[-3.81639165e-17  7.00000000e-01 -3.64291930e-17  7.00000000e-01]
