Lithiation,OCV
0.0019607843137254832,4.289558232931728
0.08235294117647057,4.161445783132531
0.16470588235294115,4.05983935742972
0.2450980392156863,3.971485943775101
0.3294117647058824,3.8963855421686753
0.407843137254902,3.830120481927712
0.4921568627450981,3.7903614457831334
0.5725490196078431,3.759437751004016
0.6509803921568627,3.7417670682730932
0.7352941176470589,3.710843373493976
0.7725490196078431,3.697590361445784
0.7921568627450981,3.688755020080322
0.8372549019607844,3.671084337349398
0.8843137254901963,3.644578313253013
0.9156862745098041,3.6180722891566273
0.943137254901961,3.5871485943775103
0.9568627450980394,3.5606425702811246
0.9705882352941178,3.5076305220883537
0.9823529411764708,3.3044176706827315
0.9901960784313726,3.074698795180723
0.9980392156862744,2.67710843373494
1.0000000000000002,2.5269076305220883
