Lithiation,OCV
0.000124926,4.1917613639999995
0.015096608999999999,4.173295455
0.043740746,4.142045455
0.062617523,4.117897727
0.08930911300000001,4.0894886360000005
0.11014028699999999,4.065340909
0.136179486,4.0355113639999995
0.157012511,4.014204545
0.183705952,3.9886363639999995
0.20323882100000001,3.9715909089999997
0.22862933100000002,3.946022727
0.252070995,3.928977273
0.27681374,3.9090909089999997
0.295696994,3.8948863639999995
0.319138659,3.8778409089999997
0.34258124799999995,3.8622159089999997
0.369280241,3.845170455
0.39272560700000003,3.8338068180000002
0.415519507,3.8224431819999998
0.437011401,3.8125
0.46436556100000004,3.8011363639999995
0.48520784,3.7940340910000003
0.509958913,3.7869318180000002
0.531452658,3.779829545
0.556854272,3.7713068180000002
0.578349867,3.767045455
0.6050562629999999,3.7613636360000005
0.624593759,3.751420455
0.6513010810000001,3.7471590910000003
0.6734453659999999,3.7386363639999995
0.697546824,3.734375
0.7170870970000001,3.7286931819999998
0.744442182,3.71875
0.765938703,3.7159090910000003
0.792641398,3.704545455
0.8115302040000001,3.6988636360000005
0.8375823590000001,3.688920455
0.858423712,3.680397727
0.884474015,3.6676136360000005
0.9053153690000001,3.6590909089999997
0.931361045,3.639204545
0.9528501629999999,3.625
0.9684659090000001,3.595170455
0.97756052,3.555397727
0.9879201209999999,3.4573863639999995
0.990486193,3.3963068180000002
0.993047638,3.328125
0.9936537609999999,3.258522727
0.994907647,3.1832386360000005
0.999354086,3.008522727
