Lithiation,OCV
0.0,4.499999999999999
0.0008340283569641394,4.4338235294117645
0.012510425354462062,4.378676470588235
0.04920767306088408,4.25735294117647
0.13761467889908258,4.136029411764706
0.22518765638031696,4.036764705882352
0.3135946622185154,3.9595588235294112
0.402001668056714,3.8713235294117636
0.4904086738949125,3.794117647058823
0.5779816513761469,3.727941176470588
0.6663886572143454,3.6838235294117636
0.7539616346955798,3.617647058823529
0.8432026688907424,3.551470588235293
0.9307756463719764,3.4852941176470584
0.9566305254378646,3.4522058823529407
0.9741451209341117,3.3970588235294112
0.9899916597164302,3.3419117647058822
0.9983319432860716,3.2757352941176467
0.9991659716430356,3.2095588235294112
