Lithiation,OCV
0.0,4.2479874710205685
0.024162371134020588,4.1797748236570795
0.037693298969072135,4.147460908597642
0.05025773195876288,4.131894638188724
0.06282216494845361,4.121113056775021
0.0802190721649485,4.113913826271396
0.09375000000000007,4.111504217432053
0.10921391752577324,4.106699797760569
0.12564432989690727,4.103090317170621
0.15077319587628868,4.098273565826468
0.17106958762886604,4.0970514970650616
0.20006443298969076,4.0922298130518415
0.2338917525773196,4.0909904799487
0.2532216494845361,4.0885734721057565
0.28028350515463923,4.087342771173482
0.29961340206185577,4.0861219355793414
0.3237757731958763,4.086091106397672
0.3450386597938145,4.084867804468998
0.3692010309278351,4.076463769545701
0.3943298969072165,4.071647018201549
0.4068943298969073,4.068042470280669
0.4155927835051548,4.057265821536033
0.4213917525773197,4.048885216790805
0.4349226804123712,4.038102402209836
0.4484536082474228,4.024927243131258
0.4629510309278351,4.01055467863661
0.4784149484536082,3.998573225472303
0.4958118556701032,3.98898165047107
0.5093427835051547,3.9781988358901
0.5257731958762888,3.971000838553741
0.5451030927835052,3.9685838307107977
0.5586340206185567,3.9649780496226503
0.5905283505154639,3.955367977112416
0.6262886597938144,3.9457529719331133
0.6485180412371134,3.9385475755931534
0.6755798969072166,3.922962807675233
0.6987757731958766,3.90738297242638
0.7210051546391754,3.8918043703447935
0.7471005154639176,3.8702399743501212
0.7683634020618557,3.8462893996941743
0.7751288659793816,3.8343190450352687
0.7857603092783507,3.816362896463276
0.8021907216494848,3.794810832141272
0.8108891752577321,3.7720724609085976
0.8205541237113403,3.7409596507670297
0.8389175257731959,3.713424258866473
0.8476159793814435,3.6870973708873866
0.8582474226804124,3.6643565333201793
0.8669458762886599,3.6392258175898977
0.8785438144329898,3.6105028856114036
0.8872422680412373,3.5853721698811225
0.8969072164948455,3.5399052927539087
0.9094716494845364,3.4956308883736984
0.9220360824742267,3.4573373452375082
0.934600515463918,3.4118667686084936
