Lithiation,OCV
0.0,4.4
0.028439493,4.3054755039999995
0.06472804,4.236311239
0.102577776,4.180979827
0.151467018,4.109510086
0.209805078,4.038040346
0.260255508,3.980403458
0.313864621,3.9135446689999998
0.38164696299999995,3.846685879
0.46045065700000004,3.782132565
0.551839161,3.731412104
0.6400689829999999,3.689913545
0.745626177,3.643804035
0.827561324,3.5976945239999996
0.892171368,3.55389049
0.9142481109999999,3.523919308
0.928444031,3.500864553
0.93950396,3.463976945
0.9553177970000001,3.3971181560000003
0.9680432959999999,3.268011527
0.98078014,3.1273775219999997
1.0,2.8
