Lithiation,OCV
0.0010758472296933386,1.6814079422382668
0.0032275416890801822,0.9666064981949458
0.006455083378160309,0.7229241877256316
0.018289402904787533,0.5009025270758121
0.04195804195804198,0.32761732851985537
0.059171597633136064,0.2680505415162449
0.09359870898332434,0.21931407942238226
0.10866057019903168,0.2084837545126348
0.14846691769768697,0.2030685920577615
0.19795589026358254,0.1651624548736459
0.2388380849919311,0.14350180505415144
0.2657342657342657,0.12725631768953027
0.5282409897794513,0.10559566787003584
0.5605164066702528,0.07851985559566765
0.8821947283485745,0.07310469314079349
0.9521247982786444,0.05685920577617321
0.99838622915546,0.002707581227436417
