"SOC in %" U[V]
0.0 2.01228570684941
0.011079367314685305 2.08439149860115
0.022158819754947778 2.14657797508545
0.03323826045439652 2.20380479393603
0.04431775407999314 2.25836102790692
0.05539710349685504 2.30948365274678
0.06647647131999357 2.35831720483261
0.07755584180563078 2.40524319629009
0.0886351520247848 2.44949860286788
0.09971464924658476 2.49184644881731
0.11079409014941394 2.53266824626406
0.12187359981463446 2.57139172701962
0.1329530393954688 2.60897067139818
0.14403238946870123 2.64387903089703
0.15511174416431284 2.67478151307635
0.16619107144002415 2.70186887399896
0.17727043945730778 2.7259041379162
0.18834982782226792 2.74688730482809
0.19942931358982505 2.76500913079744
0.21050872651807293 2.78141415220127
0.22158808437538122 2.79591161297675
0.23266764949981164 2.80926453737522
0.24374712180702612 2.82147292539668
0.25482646805294745 2.83234602097829
0.26590592752846115 2.84340987262274
0.276985433810104 2.85390145607868
0.2880647723366664 2.86515606378596
0.29914413783937854 2.87621991543041
0.31022368170089987 2.88594847463501
0.3213033277260595 2.89376947321125
0.3323826438803451 2.90063669147332
0.34346201325660325 2.90750390973539
0.3545413575056601 2.91570642043731
0.3656208014684951 2.92619800389325
0.37670019194126586 2.93916941616605
0.3877795593668774 2.95538368150705
0.398858997995508 2.97255172716223
0.4099385332501737 2.99086430919441
0.4210178780169277 3.00955840335227
0.43209723939648564 3.02920627782431
0.4431765966621418 3.04885415229634
0.4542559489078917 3.06907429495688
0.4653352574537546 3.08967594974309
0.4764146440344774 3.11046836059214
0.4874940727250037 3.13164228356685
0.49857346784787243 3.15338847473008
0.5096528528292564 3.17494390983046
0.5207321997130548 3.19688085705652
0.531811541299623 3.21900856034541
0.5428909211224486 3.24094550757147
0.5539702870873948 3.26288245479753
0.5650496309574167 3.28501015808642
0.5761290207183353 3.30694710531248
0.5872083804245893 3.3286932964757
0.598287734916822 3.34986721945042
0.6093670398664714 3.37161341061364
0.6204464587021037 3.39316884571403
0.6315258233635456 3.41377050050024
0.6426051715046319 3.43456291134928
0.6536846118527815 3.45421078582132
0.6647639849361792 3.47366790423052
0.6758434321346829 3.49293426657688
0.6869228075292703 3.51181911679757
0.6980021819531633 3.53070396701827
0.7090816399772469 3.54958881723896
0.720161013615334 3.56828291139682
0.7312404396063991 3.58754927374318
0.7423197935254515 3.60719714821522
0.7533992415929587 3.62665426662441
0.7644785573127363 3.64725592141063
0.7755580809005332 3.667666820134
0.786637544859757 3.68979452342289
0.7977168522500243 3.71192222671179
0.8087964378885306 3.73500371031486
0.8198758030122079 3.75922973029494
0.8309553356228851 3.78421877452636
0.8420349228607318 3.80958933088345
0.8531142378594204 3.83591366755472
0.8641935583217515 3.8628102724145
0.8752730065741485 3.89027914546278
0.8863523676393884 3.91793877457389
0.8974316882681275 3.94521689155934
0.9085110224773905 3.97077820397927
0.919118107614402 3.98279583593789
0.9293993056394194 3.98565717688042
0.939568968514731 3.98699246932027
0.9496822592922531 3.98680171325743
0.9597664857750233 3.98622944506892
0.9698363844145912 3.98584793294325
0.9798986638428787 3.98527566475475
0.9899488622793057 3.98470339656624
1.0 3.98374961625207
