"SOC in %" U[V]
0.0 2.6597127490587
0.00958341160942167 2.89137376766663
0.019166724640274337 2.99976211904167
0.028749940197149253 3.07189380358351
0.03833311837283679 3.12589715470875
0.04791650509325542 3.16883268122176
0.05749970615538543 3.20299027786988
0.06708294562381294 3.21978283935052
0.07666614712300994 3.22493510253208
0.08624952983035178 3.22722499727944
0.09583276417318116 3.2295148920268
0.10541608809892875 3.23256808502328
0.11499938500596461 3.23657540083116
0.12458240430367327 3.24134601488816
0.1341654266846911 3.246689102632
0.143748362081355 3.25203219037584
0.15333138512989586 3.2581385763688
0.16291442039248344 3.26424496236176
0.172497321745558 3.26996969923016
0.18208058808966215 3.27512196241172
0.19166350788698985 3.28027422559328
0.20124646293578896 3.28504483965028
0.21082941318478604 3.28981545370728
0.220412645683983 3.29477689232656
0.22999576379071426 3.2982117344476
0.23957887995845598 3.3001199800704
0.24916176428974443 3.3020282256932
0.2587446769986236 3.30374564675372
0.2683276936341958 3.3048905941274
0.2779106230231609 3.30603554150108
0.28749367863719405 3.30698966431248
0.29707665351296664 3.30756213799932
0.30665970016314 3.30813461168616
0.3162427222421934 3.30851626081072
0.32582571727868515 3.30927955905984
0.33540865847641854 3.30985203274668
0.3449915458512805 3.31004285730896
0.3545745232143476 3.31042450643352
0.364157639183406 3.31118780468264
0.37374069819071964 3.3115694538072
0.3833237080001135 3.31214192749404
0.392906635442098 3.31271440118088
0.4024895399262097 3.31347769943
0.4120724489716166 3.31385934855456
0.42165530306579624 3.3144318222414
0.4312383266546864 3.31519512049052
0.4408212191870131 3.3153859450528
0.4504041903278209 3.3163400678642
0.45998713723128987 3.31653089242648
0.4695701299791009 3.31862996261156
0.47915303737960263 3.3211106819212
0.4887359808977382 3.32359140123084
0.49831893549362477 3.3268354187896
0.507902002765461 3.32950696266152
0.5174849695434851 3.33275098022028
0.5270679492270581 3.33485005040536
0.5366509137879866 3.33713994515272
0.5462340451577588 3.33866654165096
0.555817018181892 3.33981148902464
0.5654000003527352 3.34152891008516
0.5749828393005838 3.34248303289656
0.5845658038853708 3.34362798027024
0.594148650954673 3.3440096293948
0.6037314705284923 3.34458210308164
0.6133143367174396 3.34515457676848
0.6228971765076521 3.34610869957988
0.6324800446515026 3.34610869957988
0.6420629659030774 3.34649034870444
0.6516458274273961 3.34706282239128
0.6612287458976688 3.34706282239128
0.670811624348398 3.34744447151584
0.6803944185086569 3.34763529607812
0.6899772596418454 3.34820776976496
0.6995600675101094 3.34858941888952
0.7091430043133643 3.3487802434518
0.7187258407499977 3.34935271713864
0.7283087432553476 3.34954354170092
0.737891709048024 3.35011601538776
0.7474746292030242 3.34992519082548
0.7570575000249312 3.3506884890746
0.7666403741447164 3.35049766451232
0.7762232557185004 3.35107013819916
0.7858061516996705 3.35126096276144
0.7953890720055492 3.35202426101056
0.8049721326657505 3.35202426101056
0.8145550552444242 3.35240591013512
0.8241379798812469 3.35278755925968
0.8337208476357134 3.3535508575088
0.8433038829777907 3.3535508575088
0.852886815958694 3.35393250663336
0.862469908874442 3.3545049803202
0.8720528406871074 3.35526827856932
0.8816357065344754 3.35564992769388
0.891218682427367 3.356413225943
0.9008016602036707 3.35698569962984
0.9103845332268802 3.35813064700352
0.9197340462684013 3.3592755943772
0.9288841547781104 3.36042054175088
0.9379378647151523 3.36271043649824
0.9469273626779336 3.36576362949472
0.9558666257407302 3.36919847161576
0.96476348077177 3.37320578742364
0.9736229485711433 3.37854887516748
0.9824478278006196 3.3840827874736
0.9912403912585401 3.39152494540252
1.0 3.39973040158056
