"SOC in %" U[V]
0.0 2.16906617582387
0.009593264727334114 2.29747764101823
0.019186676044233086 2.32190062399725
0.028780094814162986 2.33220406994152
0.03837342477559009 2.33754659746818
0.04796682322274618 2.34040866578603
0.05756002290915057 2.34212590677675
0.06715347610304077 2.34365234321293
0.07674675316890892 2.34460636598555
0.08634016726258852 2.34536958420365
0.09593364543136297 2.34575119331269
0.10552691864998737 2.34651441153079
0.11512044009620157 2.34689602063983
0.12471382195514902 2.34708682519436
0.13430717819532106 2.34746843430341
0.1439005133964037 2.34785004341245
0.15349393598942265 2.3482316525215
0.16308735783392964 2.3482316525215
0.17268086716697068 2.34842245707602
0.18227433608786783 2.34861326163055
0.19186771782608394 2.34861326163055
0.2014610189653892 2.34899487073959
0.2110543788032969 2.34899487073959
0.22064779037775678 2.34918567529412
0.23024116884018095 2.34937647984864
0.23983446119843252 2.34937647984864
0.249427740107444 2.34975808895769
0.2590212600405188 2.34975808895769
0.2686147224983758 2.35013969806674
0.2782080509949407 2.35052130717578
0.28780170325542814 2.35109372083935
0.2973948945551742 2.35166613450292
0.3069883204239925 2.35223854816649
0.31658145031273344 2.35319257093911
0.3261747004881569 2.35452820282078
0.3357682356975157 2.35586383470244
0.3453615870199846 2.35777188024768
0.3549549045623843 2.35967992579291
0.3645485177628992 2.36216038500172
0.3741420321102349 2.36464084421053
0.3837354558944496 2.36693049886481
0.393328945685435 2.36960176262814
0.40292225830207384 2.37246383094599
0.4125154849835648 2.37513509470932
0.4221092155088575 2.37837877213622
0.4317026080402805 2.38124084045408
0.44129599520326745 2.3846753224355
0.4508894445579618 2.3879189998624
0.4604832346350268 2.39135348184382
0.4700767416983488 2.39478796382525
0.479670138246034 2.39803164125215
0.4892635539735844 2.4016569277881
0.49885713514058067 2.40509140976952
0.5084505805273061 2.40909830541452
0.5180444856192017 2.41291439650499
0.5276379094517122 2.41673048759546
0.5372314482346655 2.42054657868593
0.5468246622073718 2.42417186522188
0.5564179290514972 2.42817876086687
0.5660111321827096 2.43218565651187
0.5756043153292011 2.43619255215686
0.5851975996951724 2.44039025235638
0.5947908109957387 2.44439714800138
0.6043842143686556 2.44840404364637
0.6139777865372926 2.45279254840041
0.6235712354332211 2.45718105315445
0.6331645957460003 2.4615695579085
0.6427579548353873 2.46576725810802
0.6523513665144779 2.47072817652563
0.6619446488843967 2.47549829038872
0.6715381746768684 2.48026840425181
0.6811314484669458 2.48484771356037
0.6907248932017335 2.48999943653251
0.700318429449369 2.49457874584107
0.7099118803413512 2.49858564148607
0.7195051519100141 2.50240173257654
0.7290988426268221 2.50679023733058
0.7386919959129128 2.51117874208462
0.748285606739094 2.51613966050224
0.7578790846663995 2.52167299258342
0.767472585966916 2.5279695428827
0.7770661186329141 2.53522011595459
0.7866593127416198 2.54247068902649
0.7962526426788997 2.55048448031648
0.8058459386268365 2.55811666249742
0.8154394581172363 2.56517643101479
0.8250330265835143 2.57128217675955
0.8346264411842543 2.57700631339525
0.8442200721319858 2.58273045003096
0.8538133410285013 2.58864539122119
0.8634067221872226 2.59494194152047
0.873000012356246 2.60181090548332
0.8825933618355815 2.60772584667355
0.8921865615783307 2.61230515598211
0.9015946899115226 2.61535802885449
0.9108686222707989 2.61879251083591
0.9200251071890303 2.62222699281734
0.929100157659173 2.62623388846233
0.9380950626521212 2.62909595678019
0.9470419131311356 2.63253043876161
0.9559313639444892 2.63482009341589
0.9647973322156004 2.63768216173375
0.9736223048326089 2.63901779361541
0.9824335267713152 2.64130744826969
0.9912187141747257 2.64168905737874
1.0 2.6437879074785
