"SOC in %" U[V]
0.0 2.7944023263285
0.009601909077356606 3.07723734202228
0.019203944295998247 3.19948767584541
0.028805834814679125 3.28264078902308
0.03840787779684532 3.34653136910225
0.048009723290276286 3.39821598761406
0.05761163835068594 3.44093685309984
0.06721389230350246 3.47679186520397
0.07681620363265317 3.49815229794686
0.0864182335740146 3.50616246022544
0.09602031496479546 3.51245615915861
0.10562238138993232 3.51836842179281
0.11522470607266673 3.52447140257649
0.12482684246578696 3.53152797410762
0.13442927598227225 3.53858454563875
0.14403173659089574 3.54697614421632
0.15363409839900963 3.55651205169082
0.1632363981630651 3.56681083176329
0.1728386039627636 3.57749104813473
0.18244059377118946 3.58798054635668
0.19204262445843429 3.59847004457864
0.20164499261852337 3.6087688246511
0.21124718692532096 3.61887688657407
0.22084902118248304 3.62822207589909
0.23045111546970462 3.63813941967257
0.24005323963206118 3.64881963604401
0.24965542187652354 3.65988128871444
0.2592577155693076 3.67075222323537
0.2688598930337371 3.68162315775631
0.2784617742008938 3.69287552857622
0.28806379021923717 3.70412789939614
0.2976657238222887 3.71576170651503
0.30726786894938357 3.72796766808239
0.31686969377482 3.74036434779925
0.3264716496579103 3.7527610275161
0.3360734810358342 3.76477627093398
0.3456754756804213 3.77621935990338
0.3552774621845312 3.78651813997585
0.36487956425933926 3.79624476559984
0.374481752069789 3.80482708232689
0.3840837016249673 3.81302796275497
0.39368561326877705 3.8200845342861
0.40328743734833994 3.82695038766774
0.4128894135946505 3.8334348047504
0.42249158084138505 3.83953778553408
0.43209366688386613 3.84487789371981
0.4416956625550318 3.85040872005502
0.45129779165782036 3.85574882824074
0.4608998779649713 3.86089821827697
0.47050195877027656 3.86585689016371
0.4801042619429002 3.87081556205046
0.4897066216176432 3.87558351578771
0.49930868714452675 3.88035146952496
0.5089109144222522 3.8853101414117
0.5185128884309287 3.88988737699946
0.5281151442765191 3.8950367670357
0.537717006074959 3.89980472077295
0.5473191148305686 3.90476339265969
0.5569210332113256 3.91010350084541
0.5665232921767622 3.9160157634796
0.5761252689363615 3.92250018056227
0.5857273404623209 3.92917531579442
0.595329410440401 3.93737619622249
0.6049313362157605 3.94614923109903
0.614533285722805 3.95549442042405
0.6241353396124137 3.96541176419753
0.6337373791459061 3.97456623537305
0.6433395504588653 3.98314855210011
0.652941417598743 3.99134943252818
0.6625432554008278 3.99974103110574
0.6721450141320139 4.00756047523484
0.6817469764793695 4.01557063751342
0.691348841205164 4.02319936349302
0.7009508230094573 4.02949306242619
0.7105531362313574 4.03502388876141
0.7201552408405435 4.03921968805019
0.7297570950358567 4.04265261474101
0.7393591582609397 4.04589482328234
0.7489612079960944 4.0485648773752
0.7585632650215894 4.05123493146806
0.7681651133300935 4.0542864218599
0.7777671746303447 4.05733791225174
0.7873693209684867 4.06038940264359
0.7969711735758002 4.06382232933441
0.8065729991631552 4.0678274104737
0.8161749256282523 4.07221392791197
0.8257771383894648 4.07717259979871
0.8353792491421018 4.08289414428341
0.8449816453086323 4.08937856136608
0.8545837426354986 4.0966258510467
0.8641860903120642 4.10501744962426
0.873788223793871 4.11436263894928
0.8833902841637776 4.12504285532072
0.8929924309269887 4.13705809873859
0.9025941335249885 4.15098052365137
0.9118751449283096 4.16013499482689
0.9209114234589542 4.16547510301261
0.92983326914863 4.1696709023014
0.938690646368735 4.17234095639426
0.9475055932878977 4.17443885603865
0.9562920742385919 4.17615531938406
0.9650580107699124 4.17749034643049
0.9738091142797174 4.17882537347692
0.9825481815868575 4.17977896422437
0.9912789024361528 4.18054183682233
1.0 4.18130470942029
