"SOC in %" U[V]
0.0 2.16871838091491
0.009591493239245338 2.2964919752882
0.01918290792758886 2.32090245301921
0.02877430741900927 2.33120062331199
0.03836593709259462 2.33634970845837
0.04795743357395473 2.3397824318893
0.05754888608160859 2.34130808674748
0.06714049404186952 2.3426430347484
0.07673209093227829 2.34378727589204
0.08632360912696282 2.34474081017841
0.0959151438057604 2.34493151703568
0.10550690100791456 2.3455036376075
0.11509858154168795 2.34607575817932
0.12469008206161575 2.3462664650366
0.13428154515643015 2.34664787875114
0.14387315873206513 2.34664787875114
0.15346478215471823 2.34702929246569
0.16305623623114293 2.34721999932296
0.17264774004145797 2.34779211989478
0.18223915999119455 2.34741070618024
0.19183066107426933 2.34779211989478
0.20142237618524075 2.34817353360933
0.2110138788370765 2.34779211989478
0.22060544085261796 2.34855494732388
0.23019698183061288 2.34855494732388
0.23978831902192127 2.34836424046661
0.24937972354144733 2.34874565418115
0.2589710463725237 2.34893636103843
0.26856265097803284 2.3491270678957
0.2781539554344458 2.34969918846752
0.28774571742334687 2.35008060218207
0.297337120969427 2.35065272275389
0.306928774681331 2.35122484332571
0.3165200597815793 2.35236908446935
0.32611167149079273 2.35351332561299
0.3357031772640682 2.35503898047118
0.3452947168663785 2.35694604904392
0.35488626443318594 2.35885311761665
0.36447770569399346 2.36114159990393
0.37406932655030967 2.36362078904849
0.3836608247211144 2.36609997819305
0.39325247452316375 2.36876987419488
0.4028440518482469 2.37163047705398
0.41243549831414683 2.37449107991308
0.4220271766033728 2.37716097591491
0.4316185467146335 2.38040299248856
0.44121003541652754 2.38364500906221
0.45080141516563915 2.38669631877859
0.4603927435799154 2.39012904220951
0.46998417025523037 2.39356176564044
0.4795755499721591 2.39699448907136
0.4891670410231848 2.40042721250229
0.49875853771371337 2.40405064279049
0.5083502548117889 2.40767407307868
0.5179416916478746 2.41129750336688
0.5275333330670913 2.41511164051235
0.5371245919568921 2.4191164845151
0.5467160808116367 2.42293062166057
0.5563074590402599 2.42674475880604
0.5658989224810012 2.43055889595151
0.5754904187531928 2.43513586052608
0.5850818122109035 2.43894999767155
0.5946732813635651 2.44295484167429
0.6042648799514554 2.44715039253431
0.6138565588923229 2.45115523653705
0.6234482487341024 2.45535078739707
0.6330397868883195 2.45992775197164
0.6426312300075105 2.4645047165462
0.652222630585009 2.46927238797804
0.6618140093848085 2.47404005940988
0.6714055195908597 2.47861702398445
0.6809970846554384 2.48357540227356
0.6905885357230518 2.48815236684812
0.700180110690959 2.49311074513724
0.7097714649536662 2.49749700285453
0.7193629849262875 2.50112043314273
0.7289545794273449 2.50512527714547
0.7385459047523557 2.50970224172004
0.7481375401458993 2.51466062000915
0.7577293302519149 2.51980970515554
0.7673206546758886 2.52591232458829
0.7769120334354697 2.53315918516468
0.7865035822331577 2.54021533888381
0.796095022464215 2.5482250268893
0.8056863088194803 2.55566259432296
0.8152778602237324 2.56329086861391
0.8248693145575894 2.56901207433211
0.8344611109064844 2.57492398690759
0.8440527982141014 2.5806451926258
0.853644519712771 2.58674781205855
0.8632360597495004 2.59304113834858
0.8728279147300018 2.59914375778134
0.882419461942838 2.60543708407136
0.8920112677123689 2.61039546236048
0.9015331985943539 2.61401889264867
0.9108576975978563 2.61764232293687
0.9200431400436567 2.62202858065416
0.9291304391939186 2.62622413151418
0.9381313976365376 2.62946614808783
0.9470765774435406 2.6332802852333
0.9559607490503265 2.63518735380604
0.964821836054037 2.63842937037969
0.9736405543753249 2.63957361152333
0.9824476686259389 2.64224350752516
0.9912256282929771 2.64243421438243
1.0 2.64472269666972
