"SOC in %" U[V]
0.0 2.78957714730804
0.009602189730485895 3.0850743093938
0.019204450880020797 3.2094540057656
0.028806907434147 3.2935819905815
0.03840973757654246 3.35767950282218
0.04801225113632585 3.40937719870678
0.05761473185406265 3.45191810712842
0.06721713589769601 3.48606529370903
0.07681960496954415 3.50151737255276
0.08642199959889264 3.50857572955546
0.09602423977623578 3.51448948812528
0.10562653723918922 3.52059401310058
0.11522893933917581 3.52688930448136
0.12483139981258667 3.53375689507858
0.13443388105023465 3.54195985051414
0.1440362648575337 3.55168893719353
0.15363859148320222 3.56179955668388
0.16324101199585542 3.57267324179614
0.17284321405210906 3.58335616050292
0.1824460213426495 3.59422984561518
0.19204858735692285 3.60434046510552
0.20165078718158255 3.61426031819039
0.21125340294683476 3.62360787205882
0.2208556881400172 3.63333695873821
0.23045814243054602 3.64363834463404
0.24006041415417081 3.6545120297463
0.24966266687324154 3.66519494845308
0.2592651192841071 3.67530556794342
0.2688678400543298 3.68560695383925
0.2784705792532171 3.69628987254603
0.2880730053328567 3.70754509046924
0.29767542892494747 3.71899107479793
0.3072782594592773 3.73100935834306
0.3168807408968796 3.74283687548271
0.3264833683640148 3.75485515902784
0.3360858244462239 3.76668267616749
0.34568869718889234 3.77774712768523
0.35529126581070336 3.78804851358105
0.36489353292715804 3.79739606744948
0.374495775288106 3.805980555696
0.3840979755766764 3.81380197832061
0.39370024633247735 3.82105110172878
0.4033026300677927 3.827918692326
0.41290543270317626 3.83421398370678
0.4225077458512894 3.83993697587113
0.43211020359719093 3.84546920163
0.44171243664782645 3.85119219379434
0.4513146157162468 3.85634288674225
0.4609169628182003 3.86149357969017
0.4705193737245948 3.86626273982712
0.4801219080566168 3.87122266636956
0.48972442861512977 3.87618259291199
0.49932680685544245 3.88095175304894
0.5089292640654421 3.8857209131859
0.5185314722645803 3.89068083972833
0.5281341947225023 3.89544999986529
0.5377365925192701 3.90040992640772
0.5473390243658603 3.90575138576111
0.5569415765986429 3.91147437792546
0.5665438088894067 3.91738813649528
0.5761466304653596 3.92406496068702
0.5857491882491233 3.93188638331163
0.595351834104928 3.94085240436911
0.6049541380467158 3.95134455667041
0.6145570454391017 3.96317207381006
0.6241595634940765 3.97461805813875
0.6337619938369483 3.98434714481814
0.6433645158352048 3.99293163306466
0.6529671015339114 4.00075305568927
0.6625693792484468 4.00800217909744
0.6721717593364255 4.0144882368837
0.6817741192040666 4.02078352826448
0.6913764850626257 4.02650652042883
0.700979088374142 4.03146644697126
0.7105814556004498 4.03585407429726
0.7201837953757413 4.03947863600135
0.7297859262608944 4.04272166489448
0.7393880738470179 4.04577392738213
0.7489905283855037 4.04825389065334
0.7585930362103264 4.05092462033004
0.7681951921469387 4.05378611641221
0.7777974874742813 4.05683837889987
0.787399784841254 4.05989064138752
0.7970020432472987 4.0635152030916
0.8066042383448092 4.06752129760665
0.8162067656461044 4.07171815852717
0.8258092538664765 4.07705961788056
0.8354117670823294 4.0827826100449
0.8450140905405689 4.08926866783116
0.8546167088413664 4.09651779123933
0.864219173745974 4.1047207466749
0.8738216727243999 4.11425906694881
0.8834240347036634 4.12513275206107
0.8930261683003266 4.1371510356062
0.9026282420038393 4.15069545039515
0.9119760445597418 4.16156913550741
0.9210367680352073 4.16767366048271
0.9299624569167326 4.17187052140323
0.9388127618312991 4.17473201748541
0.9476157721910807 4.17702121435114
0.9563871117558982 4.17873811200045
0.9651355536554428 4.18045500964975
0.973868080623926 4.18121807527167
0.9825883113173779 4.18236267370454
0.9912988604378387 4.18331650573193
1.0 4.18427033775932
